Country Name,Country Code,Region,IncomeGroup,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Comoros,COM,Sub-Saharan Africa,Lower middle income,42.999,43.392,43.781,44.168,44.557,44.956,45.374,45.817,46.285,46.776,47.279,47.779,48.266,48.733,49.185,49.631,50.089,50.576,51.103,51.67,52.276,52.91,53.557,54.201,54.833,55.449,56.048,56.632,57.201,57.747,58.266,58.753,59.202,59.611,59.975,60.286,60.536,60.728,60.87,60.975,61.06,61.142,61.24,61.367,61.537,61.758,62.037,62.363,62.724,63.109,63.503,63.892,64.263,64.606,64.917,65.195,65.444,65.675,65.9,66.121,66.341,
Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,49.595,49.81,50.111,50.51,51.006,51.578,52.192,52.816,53.429,54.034,54.66,55.358,56.159,57.072,58.076,59.12,60.136,61.06,61.847,62.481,62.968,63.336,63.643,63.937,64.237,64.556,64.891,65.226,65.555,65.881,66.209,66.541,66.884,67.247,67.642,68.092,68.625,69.244,69.938,70.683,71.439,72.153,72.784,73.301,73.695,73.968,74.143,74.262,74.363,74.467,74.588,74.732,74.89,75.058,75.236,75.423,75.616,75.812,76.007,76.197,76.384,
Eritrea,ERI,Sub-Saharan Africa,Low income,39.907,40.585,41.219,41.796,42.31,42.768,43.186,43.587,43.99,44.402,44.823,45.247,45.664,46.063,46.442,46.799,47.137,47.458,47.765,48.061,48.342,48.603,48.845,49.072,49.296,49.53,49.79,50.088,50.433,50.832,51.286,51.794,52.344,52.923,53.524,54.135,54.748,55.359,55.968,56.576,57.195,57.842,58.526,59.252,60.01,60.786,61.558,62.304,63.008,63.661,64.262,64.82,65.348,65.858,66.355,66.838,67.303,67.745,68.162,68.555,68.924,
Ethiopia,ETH,Sub-Saharan Africa,Low income,39.909,40.596,41.246,41.84,42.37,42.832,43.232,43.588,43.912,44.212,44.492,44.758,45.008,45.236,45.437,45.587,45.657,45.64,45.546,45.401,45.256,45.175,45.204,45.373,45.687,46.125,46.648,47.194,47.72,48.207,48.651,49.065,49.478,49.913,50.376,50.858,51.345,51.828,52.311,52.806,53.348,53.976,54.717,55.58,56.559,57.639,58.796,59.983,61.155,62.277,63.315,64.244,65.065,65.783,66.399,66.926,67.378,67.784,68.165,68.536,68.905,
Gabon,GAB,Sub-Saharan Africa,Upper middle income,41.188,41.579,42.06,42.65,43.352,44.155,45.032,45.944,46.855,47.749,48.613,49.449,50.267,51.08,51.887,52.69,53.493,54.296,55.098,55.895,56.693,57.498,58.306,59.1,59.862,60.561,61.163,61.648,62.0,62.214,62.291,62.241,62.093,61.875,61.608,61.299,60.944,60.55,60.136,59.734,59.386,59.133,59.004,59.016,59.182,59.507,59.984,60.581,61.26,61.998,62.774,63.577,64.395,65.208,65.991,66.713,67.346,67.883,68.323,68.669,68.931,
Ghana,GHA,Sub-Saharan Africa,Lower middle income,46.148,46.615,47.059,47.48,47.879,48.264,48.646,49.033,49.432,49.843,50.26,50.674,51.076,51.455,51.811,52.139,52.44,52.719,52.987,53.251,53.52,53.804,54.11,54.442,54.805,55.214,55.687,56.216,56.78,57.353,57.88,58.301,58.58,58.701,58.673,58.522,58.292,58.05,57.856,57.749,57.764,57.925,58.212,58.601,59.074,59.601,60.144,60.671,61.156,61.586,61.966,62.31,62.648,62.999,63.366,63.747,64.13,64.503,64.852,65.177,65.477,
Guinea,GIN,Sub-Saharan Africa,Low income,36.067,36.252,36.42,36.573,36.718,36.861,37.011,37.175,37.363,37.583,37.841,38.141,38.481,38.859,39.277,39.732,40.218,40.733,41.278,41.857,42.486,43.186,43.963,44.814,45.72,46.663,47.618,48.552,49.429,50.22,50.891,51.416,51.798,52.047,52.172,52.171,52.046,51.829,51.571,51.326,51.182,51.229,51.506,52.02,52.753,53.643,54.597,55.513,56.317,56.98,57.514,57.963,58.402,58.883,59.417,59.993,60.585,61.153,61.666,62.117,62.507,
Gambia,GMB,Sub-Saharan Africa,Low income,33.293,33.58,33.917,34.318,34.792,35.345,35.982,36.692,37.461,38.277,39.128,40.001,40.884,41.766,42.639,43.497,44.344,45.183,46.018,46.843,47.655,48.453,49.231,49.979,50.69,51.345,51.926,52.43,52.858,53.221,53.538,53.832,54.128,54.446,54.794,55.173,55.575,55.982,56.382,56.771,57.153,57.536,57.927,58.328,58.738,59.15,59.554,59.942,60.306,60.645,60.957,61.242,61.508,61.764,62.017,62.275,62.548,62.84,63.151,63.481,63.827,
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,39.344,39.64,39.952,40.281,40.625,40.98,41.335,41.682,42.018,42.343,42.659,42.974,43.298,43.636,43.992,44.369,44.767,45.182,45.606,46.035,46.459,46.869,47.26,47.629,47.978,48.312,48.639,48.968,49.307,49.655,50.013,50.373,50.729,51.074,51.406,51.72,52.017,52.298,52.568,52.834,53.098,53.366,53.642,53.934,54.246,54.592,54.982,55.416,55.889,56.391,56.904,57.405,57.876,58.304,58.686,59.024,59.329,59.62,59.913,60.213,60.524,
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,37.962,38.303,38.643,38.981,39.319,39.655,39.99,40.323,40.655,40.986,41.31,41.618,41.912,42.198,42.491,42.82,43.22,43.708,44.286,44.942,45.64,46.335,46.983,47.554,48.037,48.442,48.792,49.128,49.481,49.865,50.287,50.747,51.231,51.721,52.208,52.683,53.136,53.561,53.953,54.307,54.618,54.879,55.098,55.285,55.452,55.615,55.795,56.003,56.248,56.533,56.855,57.203,57.562,57.919,58.266,58.603,58.932,59.259,59.587,59.918,60.25,
Kenya,KEN,Sub-Saharan Africa,Lower middle income,48.658,49.371,50.063,50.717,51.327,51.897,52.438,52.97,53.506,54.05,54.6,55.151,55.692,56.217,56.724,57.221,57.719,58.222,58.729,59.227,59.703,60.139,60.516,60.813,61.014,61.106,61.078,60.937,60.69,60.341,59.88,59.297,58.605,57.831,57.014,56.189,55.386,54.647,54.022,53.563,53.345,53.434,53.837,54.535,55.497,56.667,57.969,59.315,60.624,61.844,62.944,63.923,64.815,65.647,66.415,67.111,67.721,68.244,68.684,69.049,69.352,
Liberia,LBR,Sub-Saharan Africa,Low income,37.169,37.396,37.668,37.995,38.379,38.816,39.299,39.812,40.347,40.898,41.468,42.068,42.702,43.368,44.056,44.756,45.458,46.147,46.799,47.395,47.907,48.31,48.599,48.776,48.847,48.812,48.673,48.46,48.217,47.99,47.85,47.869,48.078,48.482,49.068,49.778,50.521,51.219,51.823,52.329,52.789,53.293,53.923,54.728,55.699,56.785,57.902,58.956,59.877,60.642,61.258,61.763,62.224,62.692,63.181,63.688,64.198,64.68,65.114,65.497,65.831,
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,52.169,52.392,52.59,52.772,52.952,53.141,53.352,53.594,53.874,54.201,54.584,55.026,55.522,56.064,56.645,57.26,57.907,58.574,59.25,59.917,60.568,61.196,61.793,62.345,62.836,63.256,63.602,63.867,64.03,64.066,63.935,63.601,63.046,62.263,61.253,59.994,58.464,56.703,54.787,52.805,50.869,49.091,47.559,46.347,45.512,45.098,45.112,45.486,46.14,47.019,48.074,49.26,50.531,51.829,53.094,54.266,55.299,56.194,56.954,57.58,58.087,
Madagascar,MDG,Sub-Saharan Africa,Low income,40.954,41.434,41.912,42.385,42.855,43.324,43.795,44.272,44.755,45.241,45.731,46.219,46.703,47.176,47.636,48.08,48.512,48.932,49.334,49.714,50.049,50.317,50.51,50.637,50.718,50.789,50.892,51.066,51.341,51.731,52.243,52.869,53.577,54.333,55.118,55.914,56.708,57.493,58.262,59.001,59.699,60.348,60.952,61.516,62.043,62.54,63.015,63.478,63.937,64.396,64.857,65.319,65.777,66.226,66.664,67.091,67.506,67.909,68.301,68.682,69.051,
Mali,MLI,Sub-Saharan Africa,Low income,29.026,29.21,29.432,29.704,30.033,30.429,30.896,31.424,32.006,32.633,33.296,33.984,34.688,35.399,36.112,36.829,37.554,38.295,39.05,39.813,40.573,41.316,42.032,42.709,43.343,43.937,44.498,45.036,45.552,46.039,46.473,46.818,47.062,47.212,47.291,47.34,47.413,47.562,47.823,48.216,48.752,49.424,50.192,51.012,51.855,52.683,53.461,54.173,54.812,55.375,55.871,56.326,56.769,57.225,57.7,58.194,58.695,59.185,59.649,60.085,60.492,
Mozambique,MOZ,Sub-Saharan Africa,Low income,40.633,41.094,41.471,41.756,41.956,42.086,42.17,42.238,42.317,42.423,42.571,42.768,43.003,43.262,43.536,43.804,44.044,44.242,44.394,44.502,44.58,44.646,44.726,44.84,45.001,45.213,45.476,45.778,46.108,46.463,46.838,47.233,47.645,48.07,48.503,48.939,49.374,49.806,50.231,50.643,51.029,51.375,51.681,51.956,52.216,52.48,52.771,53.113,53.532,54.048,54.694,55.503,56.466,57.553,58.727,59.921,61.063,62.091,62.966,63.671,64.211,
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,45.434,46.198,46.965,47.724,48.463,49.167,49.82,50.418,50.96,51.452,51.904,52.331,52.752,53.182,53.63,54.103,54.6,55.113,55.633,56.158,56.686,57.219,57.754,58.285,58.804,59.302,59.768,60.198,60.584,60.924,61.215,61.456,61.654,61.817,61.952,62.065,62.161,62.244,62.323,62.403,62.493,62.596,62.713,62.845,62.996,63.166,63.359,63.57,63.798,64.039,64.29,64.548,64.809,65.07,65.328,65.58,65.824,66.061,66.292,66.515,66.731,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,60.626,61.623,62.5,63.241,63.848,64.32,64.667,64.923,65.129,65.322,65.552,65.864,66.277,66.792,67.403,68.085,68.798,69.491,70.121,70.665,71.107,71.444,71.698,71.897,72.058,72.206,72.369,72.561,72.789,73.05,73.4,73.9,73.9,74.0,74.0,74.28,74.4,74.4,74.5,74.7,75.3,75.3,75.5,75.6,75.8,75.91,75.91,76.11,76.11,76.56,76.65,76.97,77.5,77.5,77.58,77.79,77.76,77.89,77.72,77.56,77.66,
Malawi,MWI,Sub-Saharan Africa,Low income,36.678,36.969,37.247,37.513,37.773,38.042,38.34,38.683,39.079,39.527,40.021,40.546,41.082,41.612,42.128,42.627,43.111,43.588,44.062,44.53,44.985,45.42,45.83,46.211,46.56,46.883,47.186,47.477,47.754,48.014,48.243,48.424,48.545,48.602,48.599,48.527,48.375,48.166,47.939,47.743,47.646,47.718,48.002,48.531,49.318,50.377,51.707,53.247,54.922,56.666,58.398,60.046,61.562,62.911,64.065,65.016,65.776,66.4,66.937,67.413,67.85,
Namibia,NAM,Sub-Saharan Africa,Upper middle income,48.819,49.536,50.229,50.892,51.526,52.13,52.71,53.275,53.833,54.393,54.964,55.56,56.18,56.818,57.464,58.097,58.688,59.22,59.685,60.086,60.444,60.794,61.164,61.57,62.01,62.487,62.998,63.507,63.963,64.319,64.495,64.411,64.033,63.363,62.419,61.233,59.855,58.381,56.919,55.557,54.373,53.425,52.728,52.3,52.174,52.406,53.047,54.063,55.386,56.937,58.597,60.235,61.746,63.046,64.089,64.866,65.412,65.823,66.18,66.516,66.853,
Niger,NER,Sub-Saharan Africa,Low income,35.471,35.562,35.646,35.724,35.796,35.865,35.935,36.013,36.107,36.22,36.358,36.521,36.709,36.925,37.171,37.456,37.789,38.173,38.601,39.068,39.558,40.052,40.536,41.0,41.444,41.871,42.293,42.728,43.19,43.685,44.216,44.786,45.385,46.008,46.649,47.301,47.957,48.613,49.269,49.926,50.588,51.263,51.959,52.681,53.43,54.207,55.015,55.846,56.688,57.528,58.351,59.141,59.886,60.579,61.214,61.789,62.305,62.776,63.212,63.621,64.01,
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,38.445,38.887,39.315,39.724,40.112,40.483,40.843,41.201,41.566,41.943,42.335,42.747,43.174,43.613,44.058,44.507,44.961,45.412,45.849,46.261,46.627,46.927,47.154,47.306,47.386,47.404,47.378,47.328,47.274,47.228,47.191,47.16,47.127,47.088,47.049,47.014,46.988,46.979,47.0,47.063,47.189,47.396,47.69,48.067,48.519,49.028,49.57,50.121,50.658,51.171,51.656,52.12,52.579,53.042,53.506,53.967,54.415,54.843,55.244,55.619,55.969,
Rwanda,RWA,Sub-Saharan Africa,Low income,44.063,44.378,44.683,44.973,45.244,45.488,45.697,45.871,46.012,46.129,46.224,46.299,46.369,46.453,46.575,46.786,47.141,47.655,48.309,49.064,49.924,50.895,51.889,52.752,53.308,53.118,51.685,48.883,44.86,39.959,34.941,30.761,28.161,27.571,29.042,32.232,36.463,40.821,44.593,47.499,49.497,50.808,51.912,53.175,54.681,56.438,58.371,60.308,62.107,63.719,65.11,66.275,67.258,68.101,68.821,69.434,69.954,70.398,70.784,71.132,71.456,
Sudan,SDN,Sub-Saharan Africa,Low income,49.652,50.08,50.499,50.911,51.319,51.724,52.129,52.534,52.935,53.327,53.703,54.055,54.377,54.664,54.915,55.126,55.3,55.441,55.558,55.658,55.748,55.836,55.925,56.021,56.129,56.25,56.382,56.524,56.675,56.838,57.022,57.232,57.475,57.753,58.065,58.409,58.782,59.176,59.583,59.998,60.416,60.833,61.25,61.667,62.081,62.493,62.906,63.32,63.734,64.145,64.545,64.926,65.284,65.615,65.919,66.198,66.457,66.705,66.947,67.187,67.429,
Senegal,SEN,Sub-Saharan Africa,Lower middle income,38.983,39.151,39.244,39.272,39.256,39.228,39.222,39.278,39.43,39.708,40.143,40.757,41.534,42.45,43.483,44.6,45.761,46.929,48.074,49.174,50.234,51.272,52.313,53.362,54.404,55.41,56.343,57.171,57.868,58.422,58.817,59.048,59.14,59.134,59.063,58.97,58.896,58.874,58.931,59.091,59.368,59.764,60.253,60.812,61.428,62.094,62.806,63.554,64.322,65.088,65.829,66.521,67.152,67.717,68.21,68.634,68.999,69.324,69.627,69.918,70.203,
Sierra Leone,SLE,Sub-Saharan Africa,Low income,32.654,32.994,33.35,33.731,34.139,34.579,35.052,35.554,36.073,36.602,37.13,37.65,38.151,38.626,39.069,39.477,39.858,40.214,40.543,40.837,41.081,41.26,41.363,41.382,41.313,41.145,40.87,40.502,40.065,39.588,39.098,38.62,38.185,37.829,37.59,37.511,37.632,37.954,38.467,39.158,40.005,40.976,42.023,43.103,44.184,45.246,46.285,47.309,48.318,49.298,50.228,51.091,51.878,52.587,53.216,53.77,54.258,54.697,55.106,55.495,55.875,
Somalia,SOM,Sub-Saharan Africa,Low income,38.525,38.925,39.327,39.73,40.135,40.54,40.944,41.346,41.743,42.137,42.526,42.913,43.298,43.681,44.063,44.444,44.827,45.209,45.588,45.957,46.316,46.664,46.996,47.301,47.565,47.747,47.796,47.704,47.493,47.21,46.95,46.83,46.934,47.299,47.921,48.744,49.669,50.575,51.367,52.007,52.484,52.827,53.104,53.372,53.653,53.957,54.282,54.615,54.947,55.28,55.623,55.982,56.363,56.765,57.182,57.605,58.022,58.42,58.791,59.132,59.443,
South Sudan,SSD,Sub-Saharan Africa,Low income,33.142,33.57,33.995,34.421,34.849,35.276,35.696,36.105,36.499,36.88,37.256,37.636,38.028,38.431,38.84,39.234,39.589,39.89,40.133,40.327,40.494,40.66,40.859,41.116,41.447,41.865,42.374,42.956,43.591,44.263,44.957,45.657,46.347,47.015,47.647,48.228,48.747,49.21,49.631,50.02,50.398,50.786,51.205,51.668,52.183,52.753,53.379,54.043,54.722,55.399,56.048,56.645,57.178,57.642,58.034,58.362,58.64,58.891,59.135,59.383,59.64,
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,52.046,52.596,53.133,53.651,54.149,54.625,55.084,55.534,55.984,56.438,56.907,57.402,57.922,58.461,59.008,59.554,60.086,60.586,61.033,61.41,61.691,61.852,61.892,61.823,61.658,61.419,61.13,60.826,60.544,60.312,60.156,60.09,60.11,60.214,60.407,60.694,61.079,61.551,62.095,62.697,63.344,64.021,64.716,65.414,66.1,66.763,67.399,68.01,68.595,69.15,69.67,70.154,70.601,71.015,71.394,71.739,72.05,72.329,72.583,72.814,73.029,
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,45.69,46.05,46.404,46.759,47.125,47.513,47.937,48.403,48.916,49.477,50.085,50.732,51.41,52.107,52.819,53.545,54.288,55.051,55.832,56.625,57.435,58.266,59.112,59.953,60.765,61.529,62.229,62.839,63.326,63.65,63.765,63.631,63.234,62.571,61.641,60.412,58.85,57.0,54.947,52.795,50.678,48.73,47.061,45.77,44.929,44.595,44.777,45.398,46.371,47.645,49.191,50.997,53.012,55.154,57.322,59.383,61.214,62.753,63.968,64.845,65.411,
Seychelles,SYC,Sub-Saharan Africa,High income,,,,,,,,,,,,,,,,,,,,,73.9,72.8,74.6,75.3,73.6,76.1,72.6,73.0,72.8,73.4,74.1,76.5,76.9,75.0,75.8,79.5,77.4,77.0,76.1,78.2,77.9,79.4,75.8,76.1,76.4,77.1,75.7,77.6,78.9,78.0,77.5,78.0,79.5,76.5,78.3,78.7,80.2,78.5,77.4,78.4,82.0,
Chad,TCD,Sub-Saharan Africa,Low income,40.163,40.322,40.475,40.626,40.782,40.965,41.195,41.485,41.837,42.244,42.686,43.137,43.568,43.961,44.306,44.605,44.871,45.123,45.38,45.646,45.924,46.214,46.507,46.795,47.072,47.332,47.568,47.778,47.961,48.117,48.248,48.356,48.449,48.533,48.61,48.68,48.737,48.782,48.819,48.856,48.906,48.978,49.086,49.241,49.45,49.731,50.096,50.54,51.049,51.608,52.188,52.759,53.294,53.777,54.196,54.552,54.856,55.132,55.4,55.669,55.945,
Togo,TGO,Sub-Saharan Africa,Low income,41.225,41.904,42.58,43.253,43.923,44.591,45.26,45.93,46.601,47.271,47.938,48.6,49.253,49.895,50.525,51.144,51.758,52.367,52.97,53.561,54.135,54.689,55.213,55.696,56.127,56.494,56.787,57.002,57.135,57.183,57.132,56.968,56.698,56.345,55.935,55.507,55.1,54.751,54.488,54.332,54.291,54.358,54.508,54.722,54.994,55.333,55.753,56.259,56.84,57.476,58.133,58.773,59.365,59.889,60.334,60.706,61.023,61.317,61.612,61.918,62.239,
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,44.836,45.116,45.391,45.665,45.945,46.237,46.546,46.874,47.218,47.581,47.965,48.375,48.804,49.245,49.685,50.109,50.499,50.841,51.132,51.368,51.559,51.721,51.871,52.019,52.162,52.287,52.371,52.398,52.36,52.262,52.11,51.915,51.704,51.508,51.355,51.283,51.324,51.489,51.78,52.192,52.708,53.294,53.916,54.552,55.196,55.866,56.596,57.412,58.325,59.319,60.369,61.438,62.482,63.461,64.349,65.127,65.786,66.346,66.824,67.233,67.587,
Uganda,UGA,Sub-Saharan Africa,Low income,45.855,46.449,47.049,47.647,48.233,48.789,49.297,49.745,50.125,50.433,50.67,50.841,50.961,51.046,51.106,51.155,51.206,51.259,51.312,51.364,51.404,51.42,51.398,51.327,51.2,51.007,50.738,50.401,50.014,49.594,49.158,48.716,48.294,47.922,47.635,47.478,47.492,47.691,48.073,48.63,49.341,50.171,51.073,52.005,52.943,53.876,54.811,55.764,56.74,57.731,58.725,59.714,60.683,61.616,62.496,63.303,64.018,64.64,65.173,65.622,66.001,
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,51.161,51.514,51.86,52.208,52.566,52.941,53.34,53.763,54.208,54.678,55.172,55.69,56.228,56.779,57.337,57.893,58.437,58.966,59.479,59.979,60.478,60.994,61.536,62.108,62.705,63.331,63.991,64.663,65.31,65.89,66.342,66.602,66.637,66.426,65.967,65.246,64.266,63.087,61.793,60.462,59.185,58.04,57.087,56.382,55.974,55.927,56.281,56.994,57.995,59.218,60.565,61.935,63.236,64.394,65.359,66.108,66.654,67.064,67.398,67.679,67.93,
Zambia,ZMB,Sub-Saharan Africa,Low income,48.107,48.501,48.858,49.181,49.475,49.757,50.049,50.367,50.721,51.11,51.53,51.97,52.407,52.82,53.195,53.518,53.78,53.984,54.129,54.214,54.249,54.249,54.221,54.16,54.05,53.85,53.505,52.991,52.306,51.474,50.531,49.523,48.521,47.598,46.808,46.2,45.803,45.611,45.614,45.819,46.223,46.821,47.585,48.491,49.516,50.657,51.919,53.292,54.753,56.265,57.786,59.278,60.708,62.041,63.248,64.297,65.168,65.878,66.447,66.891,67.236,
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,54.672,55.141,55.609,56.071,56.521,56.952,57.354,57.725,58.061,58.364,58.629,58.856,59.052,59.231,59.407,59.607,59.857,60.17,60.546,60.977,61.46,61.989,62.528,63.029,63.441,63.701,63.746,63.545,63.084,62.356,61.355,60.086,58.608,56.995,55.313,53.63,52.002,50.472,49.087,47.892,46.905,46.111,45.494,45.059,44.846,44.962,45.535,46.603,48.14,50.068,52.239,54.471,56.578,58.412,59.892,60.984,61.719,62.22,62.598,62.899,63.164,
