Country Name,Country Code,Region,IncomeGroup,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Liberia,LBR,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,,,,,,,,,19.30278969,,,,,,,,,,,,,,,,,,,,,,,27.0349102,,,,,,,,,,34.09225845,,,,
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.04644775,,,,,,,,,84.96395874,,,,,84.93489075,,,,,,,
Madagascar,MDG,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.27857208,,,,,54.75429916,,,,61.64141083,,,68.28330231,,,,,,75.07057953,,,
Mali,MLI,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,5.735280037,,,,,,,,,,,,,,,,,,,,,,11.89342976,,,,,15.89999962,,,18.19091034,,,,20.28792953,18.90468979,,,,22.19581032,,,25.73516083,,22.07847023,
Mozambique,MOZ,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,,,,,12.09652996,,,,,,,,,,,,,,,,,24.96419907,,,,,,33.19395828,,,,,,36.45227814,,,,,,43.06246185,,50.29513931,,,,
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4173584,,,,,,,35.34843063,,,,,,56.59244156,,,,43.35438919,,,,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.66088867,,,,,,,,,,80.50003052,,,,,,,,,,,86.65807343,88.97934723,89.05094147,90.28331757,90.65402222,90.98055267,,,,,
Malawi,MWI,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5230217,,,,,,,,,,,53.9971199,,,,,,,,,,,,51.25196838,,,,55.13098907,55.20410919,,,,,,
Namibia,NAM,Sub-Saharan Africa,Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.98660278,,,,,,,,,,83.54032135,,,,,,78.35098267,,,,87.95105743,,,,,,,91.43643188,,,
Niger,NER,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.399350166,,,,15.08413982,,,,,,,22.55129051,,,,,,26.64999962,,,
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.72919846,,,,,,,,,,,,43.32204819,,,64.25449371,,41.38676071,,,,,,,,,,52.65647888,,,
Rwanda,RWA,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,,,26.57357979,,,,,,,,,,,,,,,,,,,,,,59.75033951,,,,,,,,,,61.54861069,,64.66448975,,66.13744354,,,,69.39453888,,,
Sudan,SDN,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.14640045,,,,,,,,46.69963074,,,,,,,,,,56.06322861,,,
Senegal,SEN,Sub-Saharan Africa,Lower middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.86326981,,,,,,,,,,,,,,29.24733925,,,,32.98757935,,,37.42441177,,40.25495148,,33.76036072,,,,39.7985611,,,,
Sierra Leone,SLE,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.15892982,,,,,,,,,24.85667992,,,,,34.85203171,,,
Somalia,SOM,Sub-Saharan Africa,Low income,,,,,,,,,,,,,3.687170029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.18638039,,,,,,,,,,28.86425972,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,,,,,,,,,,,,,,,,,,,,,,42.36338043,,,,,,,,,,61.92047882,,,,,,,,,,77.94922638,,,,,,,60.0830307,,,,85.4417038,,,,,,89.51573181,,,
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,,,,,,,,,,,,,,,,,53.6659584,,,,,,,,,,65.2228775,,,,,,,,,,,,,,80.32875061,,,,,,,,,,82.44754791,,,,,,,,88.54268646,,,
Seychelles,SYC,Sub-Saharan Africa,High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.48930359,,,,,,,88.58660126,,,,,,,,92.2589798,,,,,,,,94.44898224,,,,,,,,96.35019684,,,
Chad,TCD,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.591829777,,,,,,,12.7964201,,,,17.98057938,,,,,,,,,,,13.93340969,13.95522976,,,,,
Togo,TGO,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.45328903,,,,,,44.37662888,,,43.60689926,,47.97739029,,,,51.24177933,,,,55.05149841,,
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.08802032,,,,,,,,,,,,,,62.17232132,,,,,,,,60.7526207,,73.34718323,,,73.09382629,,,,,,
Uganda,UGA,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.82669067,,,,,,,,,,,58.90988159,,,,62.07897186,,,,64.59145355,,61.97042847,,,,,,70.83805847,,,
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,,,,,,,,,,,,,,,,,,,,,74.80718994,,,,,,,,,,,,,,,,80.92862701,,,,,,,,,,,87.04309845,,91.76815796,91.71398926,92.04788971,92.58625031,,93.07305908,93.40802765,,86.45863342,,94.53317261,,
Zambia,ZMB,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.35776138,,,,,,,,,59.80284882,,,61.83927917,,,,,51.78696823,,,77.74664307,,,,,,,,83.08344269,,,
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,,,,,,,,,,,,,,,,,,,,,,,71.85392761,,,,,,,,,,78.51702118,,,,,,,,,,,,,,,,,,,80.06565857,,,88.28382874,,,,,,,
