Country Name,Country Code,Region,IncomeGroup,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Comoros,COM,Sub-Saharan Africa,Lower middle income,1507.0,,,,,2138.0,,,,,3614.0,,,,,7098.0,,,,,14655.0,,,,,14364.0,,,,,14079.0,,,,,13939.0,,,,,13799.0,,,,,13209.0,,,,,12618.0,,,,,12555.0,,,,,,
Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,6613.0,,,,,6953.0,,,,,7310.0,,,,,7685.0,,,,,8080.0,,,,,8495.0,,,,,8931.0,,,,,9979.0,,,,,11027.0,,,,,12700.0,,,,,14373.0,,,,,14924.0,,,,,,
Eritrea,ERI,Sub-Saharan Africa,Low income,7703.0,,,,,8266.0,,,,,8896.0,,,,,9585.0,,,,,10323.0,,,,,11040.0,,,,,11848.0,,,,,12400.0,,,,,12952.0,,,,,14314.0,,,,,15676.0,,,,,15941.0,,,,,,
Ethiopia,ETH,Sub-Saharan Africa,Low income,393260.0,,,,,383551.0,,,,,394582.0,,,,,392082.0,,,,,404192.0,,,,,583658.0,,,,,1155390.0,,,,,806904.0,,,,,611384.0,,,,,514242.0,,,,,567720.0,,,,,1072949.0,,,,,,
Gabon,GAB,Sub-Saharan Africa,Upper middle income,20865.0,,,,,29030.0,,,,,40391.0,,,,,61887.0,,,,,94824.0,,,,,110027.0,,,,,127980.0,,,,,152972.0,,,,,195571.0,,,,,214123.0,,,,,243992.0,,,,,268384.0,,,,,,
Ghana,GHA,Sub-Saharan Africa,Lower middle income,529720.0,,,,,427416.0,,,,,351973.0,,,,,384784.0,,,,,420653.0,,,,,494449.0,,,,,164851.0,,,,,252879.0,,,,,191601.0,,,,,304436.0,,,,,337017.0,,,,,399471.0,,,,,,
Guinea,GIN,Sub-Saharan Africa,Low income,11313.0,,,,,13818.0,,,,,16878.0,,,,,20615.0,,,,,25180.0,,,,,30755.0,,,,,403621.0,,,,,774505.0,,,,,560075.0,,,,,229611.0,,,,,205111.0,,,,,228413.0,,,,,,
Gambia,GMB,Sub-Saharan Africa,Low income,31551.0,,,,,39073.0,,,,,48389.0,,,,,60210.0,,,,,75374.0,,,,,94358.0,,,,,118123.0,,,,,150890.0,,,,,182514.0,,,,,181905.0,,,,,185763.0,,,,,192540.0,,,,,,
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,11643.0,,,,,11938.0,,,,,12241.0,,,,,12551.0,,,,,12869.0,,,,,12614.0,,,,,15368.0,,,,,27961.0,,,,,20450.0,,,,,20736.0,,,,,21061.0,,,,,22333.0,,,,,,
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,19351.0,,,,,13970.0,,,,,10086.0,,,,,7282.0,,,,,5257.0,,,,,3795.0,,,,,2740.0,,,,,3629.0,,,,,4517.0,,,,,6588.0,,,,,8658.0,,,,,10825.0,,,,,,
Kenya,KEN,Sub-Saharan Africa,Lower middle income,59330.0,,,,,101581.0,,,,,159044.0,,,,,160512.0,,,,,159892.0,,,,,151664.0,,,,,297292.0,,,,,618745.0,,,,,699139.0,,,,,756894.0,,,,,926959.0,,,,,1084357.0,,,,,,
Liberia,LBR,Sub-Saharan Africa,Low income,28811.0,,,,,37614.0,,,,,49605.0,,,,,63597.0,,,,,80706.0,,,,,82969.0,,,,,94964.0,,,,,208563.0,,,,,151868.0,,,,,87188.0,,,,,99129.0,,,,,113779.0,,,,,,
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,3165.0,,,,,3633.0,,,,,4205.0,,,,,4977.0,,,,,10655.0,,,,,17528.0,,,,,8240.0,,,,,7204.0,,,,,6167.0,,,,,6290.0,,,,,6414.0,,,,,6572.0,,,,,,
Madagascar,MDG,Sub-Saharan Africa,Low income,126298.0,,,,,98361.0,,,,,72604.0,,,,,53591.0,,,,,50977.0,,,,,48490.0,,,,,23917.0,,,,,21177.0,,,,,23541.0,,,,,26058.0,,,,,28905.0,,,,,32075.0,,,,,,
Mali,MLI,Sub-Saharan Africa,Low income,167597.0,,,,,166053.0,,,,,164523.0,,,,,163008.0,,,,,161506.0,,,,,160019.0,,,,,160736.0,,,,,176187.0,,,,,189475.0,,,,,256797.0,,,,,336607.0,,,,,363145.0,,,,,,
Mozambique,MOZ,Sub-Saharan Africa,Low income,8949.0,,,,,8022.0,,,,,7791.0,,,,,37011.0,,,,,104807.0,,,,,60894.0,,,,,122332.0,,,,,168256.0,,,,,195702.0,,,,,204830.0,,,,,214612.0,,,,,222928.0,,,,,,
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,12058.0,,,,,15592.0,,,,,20163.0,,,,,26073.0,,,,,33716.0,,,,,43599.0,,,,,111650.0,,,,,89562.0,,,,,57366.0,,,,,58119.0,,,,,84679.0,,,,,138162.0,,,,,,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,10238.0,,,,,10507.0,,,,,10517.0,,,,,10199.0,,,,,9686.0,,,,,9198.0,,,,,3613.0,,,,,7493.0,,,,,15543.0,,,,,19647.0,,,,,24836.0,,,,,28585.0,,,,,,
Malawi,MWI,Sub-Saharan Africa,Low income,297710.0,,,,,295078.0,,,,,292470.0,,,,,289884.0,,,,,287322.0,,,,,284782.0,,,,,1127724.0,,,,,241624.0,,,,,232620.0,,,,,221661.0,,,,,217722.0,,,,,215158.0,,,,,,
Namibia,NAM,Sub-Saharan Africa,Upper middle income,27218.0,,,,,34460.0,,,,,43628.0,,,,,55236.0,,,,,69932.0,,,,,88539.0,,,,,120641.0,,,,,115372.0,,,,,134403.0,,,,,106274.0,,,,,102405.0,,,,,93888.0,,,,,,
Niger,NER,Sub-Saharan Africa,Low income,55008.0,,,,,63911.0,,,,,74254.0,,,,,86271.0,,,,,100233.0,,,,,116455.0,,,,,115464.0,,,,,145999.0,,,,,122260.0,,,,,124461.0,,,,,126464.0,,,,,189255.0,,,,,,
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,94133.0,,,,,121891.0,,,,,157835.0,,,,,704377.0,,,,,1314845.0,,,,,347909.0,,,,,456621.0,,,,,462999.0,,,,,487882.0,,,,,648019.0,,,,,920118.0,,,,,1199115.0,,,,,,
Rwanda,RWA,Sub-Saharan Africa,Low income,28531.0,,,,,33441.0,,,,,35759.0,,,,,46732.0,,,,,53094.0,,,,,81111.0,,,,,159869.0,,,,,233200.0,,,,,347076.0,,,,,432797.0,,,,,436787.0,,,,,441525.0,,,,,,
Sudan,SDN,Sub-Saharan Africa,Low income,241992.0,,,,,236369.0,,,,,279972.0,,,,,321780.0,,,,,718515.0,,,,,1407776.0,,,,,1402896.0,,,,,1053396.0,,,,,801883.0,,,,,541994.0,,,,,578363.0,,,,,503477.0,,,,,,
Senegal,SEN,Sub-Saharan Africa,Lower middle income,168020.0,,,,,174824.0,,,,,175917.0,,,,,154812.0,,,,,119128.0,,,,,170026.0,,,,,270410.0,,,,,287654.0,,,,,231901.0,,,,,238298.0,,,,,256092.0,,,,,263242.0,,,,,,
Sierra Leone,SLE,Sub-Saharan Africa,Low income,45915.0,,,,,58809.0,,,,,75574.0,,,,,93741.0,,,,,93033.0,,,,,92441.0,,,,,222242.0,,,,,105374.0,,,,,98241.0,,,,,149615.0,,,,,97452.0,,,,,91213.0,,,,,,
Somalia,SOM,Sub-Saharan Africa,Low income,11356.0,,,,,12136.0,,,,,13041.0,,,,,14048.0,,,,,1605620.0,,,,,774569.0,,,,,478294.0,,,,,19527.0,,,,,20087.0,,,,,20670.0,,,,,23995.0,,,,,25291.0,,,,,,
South Sudan,SSD,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257905.0,,,,,824122.0,,,,,,
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,7436.0,,,,,7253.0,,,,,7074.0,,,,,6900.0,,,,,6730.0,,,,,6252.0,,,,,5582.0,,,,,4936.0,,,,,4365.0,,,,,3433.0,,,,,2700.0,,,,,2394.0,,,,,,
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,16944.0,,,,,34813.0,,,,,33766.0,,,,,27735.0,,,,,33740.0,,,,,40960.0,,,,,72085.0,,,,,25031.0,,,,,22855.0,,,,,27097.0,,,,,30476.0,,,,,31579.0,,,,,,
Seychelles,SYC,Sub-Saharan Africa,High income,845.0,,,,,1455.0,,,,,2506.0,,,,,2934.0,,,,,3176.0,,,,,3438.0,,,,,3721.0,,,,,5148.0,,,,,6574.0,,,,,8997.0,,,,,11420.0,,,,,12791.0,,,,,,
Chad,TCD,Sub-Saharan Africa,Low income,55072.0,,,,,57896.0,,,,,60865.0,,,,,63986.0,,,,,67267.0,,,,,70716.0,,,,,74342.0,,,,,89584.0,,,,,104825.0,,,,,352062.0,,,,,416924.0,,,,,516968.0,,,,,,
Togo,TGO,Sub-Saharan Africa,Low income,101291.0,,,,,121155.0,,,,,144915.0,,,,,148584.0,,,,,152345.0,,,,,156202.0,,,,,84844.0,,,,,101583.0,,,,,137891.0,,,,,203379.0,,,,,255262.0,,,,,276844.0,,,,,,
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,477027.0,,,,,486241.0,,,,,505143.0,,,,,607887.0,,,,,557173.0,,,,,547608.0,,,,,574025.0,,,,,1106043.0,,,,,928180.0,,,,,770846.0,,,,,308600.0,,,,,261222.0,,,,,,
Uganda,UGA,Sub-Saharan Africa,Low income,771730.0,,,,,907723.0,,,,,948875.0,,,,,774582.0,,,,,676609.0,,,,,633291.0,,,,,558307.0,,,,,634620.0,,,,,634703.0,,,,,652968.0,,,,,529160.0,,,,,749471.0,,,,,,
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,927656.0,,,,,945162.0,,,,,961496.0,,,,,962371.0,,,,,983303.0,,,,,1808198.0,,,,,1163883.0,,,,,1003807.0,,,,,1001825.0,,,,,1210936.0,,,,,1943099.0,,,,,3142511.0,,,,,,
Zambia,ZMB,Sub-Saharan Africa,Low income,360835.0,,,,,325507.0,,,,,303465.0,,,,,297072.0,,,,,278798.0,,,,,281906.0,,,,,279029.0,,,,,244338.0,,,,,321167.0,,,,,252749.0,,,,,149637.0,,,,,127915.0,,,,,,
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,387173.0,,,,,448754.0,,,,,499069.0,,,,,484678.0,,,,,470728.0,,,,,513780.0,,,,,626821.0,,,,,431226.0,,,,,410041.0,,,,,392693.0,,,,,397891.0,,,,,398866.0,,,,,,
