Country Name,Country Code,Region,IncomeGroup,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Comoros,COM,Sub-Saharan Africa,Lower middle income,39.96,40.361,40.768,41.175,41.581,41.985,42.39,42.799,43.214,43.637,44.063,44.488,44.911,45.333,45.76,46.204,46.68,47.197,47.757,48.359,48.996,49.658,50.328,50.992,51.64,52.267,52.874,53.464,54.038,54.591,55.118,55.614,56.073,56.492,56.866,57.184,57.434,57.619,57.748,57.833,57.895,57.956,58.036,58.153,58.319,58.542,58.825,59.154,59.513,59.89,60.27,60.636,60.978,61.289,61.564,61.804,62.015,62.21,62.399,62.587,62.775,
Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,47.24,47.419,47.681,48.037,48.487,49.01,49.574,50.146,50.707,51.259,51.832,52.474,53.218,54.072,55.017,56.004,56.969,57.85,58.602,59.211,59.68,60.038,60.338,60.625,60.92,61.235,61.576,61.927,62.275,62.617,62.942,63.236,63.495,63.719,63.914,64.097,64.289,64.507,64.76,65.046,65.35,65.648,65.918,66.144,66.326,66.472,66.598,66.728,66.878,67.056,67.268,67.511,67.773,68.045,68.319,68.588,68.846,69.089,69.316,69.526,69.721,
Eritrea,ERI,Sub-Saharan Africa,Low income,36.973,37.609,38.213,38.769,39.273,39.722,40.124,40.495,40.851,41.2,41.551,41.908,42.271,42.637,43.007,43.376,43.738,44.087,44.419,44.734,45.033,45.319,45.598,45.876,46.157,46.442,46.727,47.013,47.306,47.615,47.959,48.358,48.823,49.354,49.943,50.568,51.197,51.803,52.373,52.908,53.427,53.966,54.557,55.216,55.939,56.709,57.493,58.255,58.965,59.611,60.191,60.712,61.198,61.666,62.121,62.565,62.994,63.404,63.79,64.153,64.496,
Ethiopia,ETH,Sub-Saharan Africa,Low income,36.974,37.614,38.225,38.79,39.3,39.754,40.155,40.517,40.851,41.161,41.451,41.723,41.976,42.205,42.405,42.555,42.629,42.621,42.542,42.417,42.296,42.237,42.283,42.462,42.777,43.207,43.712,44.235,44.734,45.195,45.616,46.013,46.415,46.848,47.317,47.82,48.343,48.878,49.423,49.984,50.588,51.263,52.027,52.885,53.83,54.846,55.912,56.991,58.046,59.05,59.976,60.804,61.534,62.176,62.73,63.207,63.622,63.997,64.35,64.694,65.036,
Gabon,GAB,Sub-Saharan Africa,Upper middle income,38.235,38.621,39.098,39.683,40.38,41.177,42.049,42.957,43.867,44.761,45.629,46.469,47.293,48.112,48.925,49.735,50.543,51.35,52.155,52.956,53.757,54.567,55.381,56.185,56.96,57.675,58.298,58.806,59.187,59.435,59.556,59.566,59.494,59.365,59.195,58.977,58.694,58.341,57.931,57.498,57.088,56.751,56.531,56.457,56.548,56.817,57.26,57.841,58.513,59.244,59.995,60.734,61.44,62.09,62.665,63.153,63.552,63.879,64.152,64.382,64.577,
Ghana,GHA,Sub-Saharan Africa,Lower middle income,45.53,45.935,46.324,46.696,47.048,47.373,47.66,47.905,48.113,48.291,48.454,48.62,48.804,49.019,49.27,49.552,49.854,50.163,50.469,50.773,51.083,51.411,51.768,52.161,52.59,53.058,53.57,54.11,54.659,55.194,55.677,56.068,56.348,56.512,56.568,56.531,56.432,56.314,56.221,56.182,56.228,56.38,56.63,56.966,57.375,57.838,58.328,58.817,59.282,59.711,60.101,60.458,60.799,61.137,61.474,61.806,62.13,62.437,62.724,62.991,63.238,
Guinea,GIN,Sub-Saharan Africa,Low income,33.762,33.966,34.156,34.332,34.498,34.656,34.806,34.956,35.115,35.293,35.503,35.758,36.062,36.419,36.832,37.294,37.795,38.325,38.881,39.463,40.09,40.784,41.558,42.411,43.331,44.304,45.309,46.313,47.282,48.186,48.993,49.681,50.248,50.697,51.031,51.245,51.339,51.339,51.281,51.206,51.166,51.217,51.386,51.689,52.13,52.694,53.346,54.038,54.725,55.386,56.016,56.622,57.222,57.824,58.423,59.003,59.546,60.04,60.477,60.855,61.18,
Gambia,GMB,Sub-Saharan Africa,Low income,30.851,31.131,31.465,31.866,32.343,32.901,33.542,34.254,35.021,35.831,36.673,37.534,38.404,39.275,40.136,40.985,41.824,42.656,43.484,44.303,45.109,45.899,46.668,47.407,48.109,48.757,49.338,49.848,50.291,50.675,51.015,51.332,51.645,51.973,52.326,52.709,53.122,53.553,53.99,54.427,54.859,55.281,55.69,56.084,56.461,56.82,57.161,57.487,57.801,58.104,58.392,58.663,58.915,59.151,59.377,59.602,59.836,60.088,60.362,60.656,60.969,
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,35.694,35.947,36.216,36.501,36.801,37.114,37.435,37.76,38.085,38.406,38.722,39.033,39.341,39.648,39.952,40.254,40.553,40.849,41.141,41.428,41.706,41.974,42.229,42.475,42.712,42.944,43.177,43.414,43.661,43.918,44.184,44.456,44.731,45.008,45.292,45.593,45.922,46.286,46.687,47.123,47.584,48.055,48.524,48.98,49.422,49.855,50.291,50.743,51.218,51.716,52.232,52.76,53.288,53.803,54.299,54.765,55.198,55.597,55.965,56.305,56.62,
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,35.16,35.492,35.822,36.15,36.476,36.801,37.126,37.452,37.78,38.11,38.434,38.744,39.038,39.322,39.611,39.931,40.319,40.791,41.352,41.988,42.671,43.355,43.999,44.573,45.065,45.482,45.842,46.181,46.529,46.902,47.31,47.757,48.235,48.73,49.237,49.747,50.251,50.74,51.205,51.638,52.03,52.373,52.671,52.932,53.162,53.372,53.575,53.784,54.009,54.259,54.54,54.855,55.198,55.56,55.935,56.315,56.692,57.059,57.41,57.743,58.056,
Kenya,KEN,Sub-Saharan Africa,Lower middle income,44.995,45.598,46.193,46.773,47.338,47.889,48.433,48.977,49.528,50.085,50.649,51.218,51.785,52.346,52.898,53.447,54.003,54.566,55.125,55.665,56.162,56.593,56.935,57.167,57.274,57.239,57.054,56.731,56.288,55.741,55.095,54.352,53.532,52.672,51.815,50.995,50.242,49.586,49.069,48.734,48.657,48.905,49.483,50.364,51.502,52.819,54.217,55.592,56.864,57.982,58.933,59.74,60.466,61.158,61.822,62.452,63.031,63.539,63.965,64.313,64.595,
Liberia,LBR,Sub-Saharan Africa,Low income,31.735,32.081,32.488,32.962,33.501,34.097,34.734,35.392,36.057,36.719,37.383,38.058,38.753,39.472,40.206,40.949,41.693,42.422,43.115,43.751,44.299,44.733,45.045,45.236,45.313,45.277,45.13,44.905,44.654,44.428,44.31,44.387,44.693,45.232,45.985,46.885,47.831,48.726,49.503,50.145,50.681,51.181,51.732,52.389,53.16,54.023,54.927,55.807,56.616,57.338,57.978,58.561,59.126,59.698,60.279,60.856,61.409,61.911,62.347,62.715,63.02,
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,43.066,43.296,43.506,43.707,43.91,44.125,44.364,44.633,44.939,45.288,45.69,46.148,46.659,47.215,47.81,48.438,49.096,49.774,50.457,51.129,51.78,52.401,52.985,53.519,53.985,54.37,54.668,54.872,54.971,54.948,54.777,54.431,53.907,53.21,52.352,51.339,50.176,48.9,47.562,46.218,44.92,43.712,42.631,41.717,41.012,40.566,40.418,40.555,40.95,41.579,42.412,43.417,44.538,45.71,46.878,47.979,48.969,49.837,50.582,51.201,51.703,
Madagascar,MDG,Sub-Saharan Africa,Low income,39.042,39.527,40.01,40.491,40.972,41.453,41.936,42.421,42.908,43.395,43.879,44.361,44.836,45.302,45.753,46.189,46.61,47.014,47.396,47.752,48.061,48.302,48.471,48.576,48.637,48.683,48.75,48.874,49.084,49.398,49.832,50.388,51.045,51.775,52.559,53.376,54.207,55.034,55.838,56.601,57.305,57.938,58.506,59.016,59.477,59.899,60.299,60.693,61.093,61.505,61.93,62.363,62.793,63.211,63.613,63.999,64.369,64.728,65.077,65.417,65.749,
Mali,MLI,Sub-Saharan Africa,Low income,27.436,27.548,27.707,27.932,28.233,28.619,29.09,29.631,30.225,30.863,31.533,32.222,32.925,33.633,34.342,35.054,35.774,36.51,37.262,38.027,38.797,39.565,40.319,41.049,41.746,42.403,43.019,43.596,44.129,44.613,45.026,45.341,45.555,45.684,45.754,45.81,45.905,46.084,46.382,46.813,47.386,48.092,48.889,49.733,50.592,51.429,52.212,52.926,53.566,54.127,54.62,55.065,55.491,55.922,56.364,56.818,57.275,57.718,58.137,58.529,58.894,
Mozambique,MOZ,Sub-Saharan Africa,Low income,38.243,38.663,39.004,39.261,39.441,39.561,39.642,39.716,39.808,39.936,40.117,40.364,40.665,41.001,41.357,41.701,41.999,42.227,42.374,42.44,42.437,42.385,42.321,42.276,42.273,42.333,42.47,42.677,42.943,43.259,43.606,43.962,44.306,44.625,44.915,45.186,45.456,45.746,46.068,46.419,46.784,47.137,47.458,47.739,47.985,48.207,48.422,48.662,48.955,49.327,49.816,50.461,51.26,52.191,53.222,54.295,55.339,56.293,57.114,57.782,58.302,
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,43.492,44.125,44.762,45.397,46.022,46.623,47.185,47.698,48.16,48.575,48.947,49.286,49.61,49.938,50.282,50.658,51.078,51.543,52.048,52.591,53.168,53.772,54.389,55.003,55.597,56.156,56.665,57.121,57.518,57.854,58.125,58.332,58.486,58.598,58.678,58.733,58.768,58.789,58.805,58.826,58.864,58.926,59.017,59.138,59.291,59.475,59.688,59.922,60.172,60.434,60.708,60.996,61.299,61.614,61.935,62.251,62.552,62.831,63.082,63.305,63.5,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,56.954,57.963,58.843,59.564,60.113,60.49,60.707,60.808,60.839,60.828,60.8,60.767,60.738,60.727,60.759,60.872,61.101,61.45,61.906,62.447,63.021,63.563,64.02,64.362,64.585,64.718,64.814,64.936,65.124,65.385,65.6,66.2,66.4,66.4,66.5,66.56,66.44,66.6,66.9,67.4,68.2,68.4,68.6,68.8,68.9,69.12,69.12,69.2,69.2,69.38,69.46,69.74,70.4,70.7,70.97,71.08,71.19,71.3,71.27,71.07,70.86,
Malawi,MWI,Sub-Saharan Africa,Low income,36.63,36.858,37.075,37.282,37.487,37.704,37.953,38.248,38.596,38.995,39.437,39.909,40.39,40.862,41.313,41.74,42.146,42.535,42.91,43.261,43.579,43.848,44.06,44.212,44.303,44.339,44.327,44.282,44.217,44.139,44.05,43.95,43.835,43.707,43.574,43.432,43.272,43.103,42.95,42.845,42.836,42.973,43.289,43.807,44.537,45.497,46.693,48.084,49.608,51.207,52.807,54.334,55.737,56.979,58.035,58.898,59.587,60.155,60.651,61.101,61.524,
Namibia,NAM,Sub-Saharan Africa,Upper middle income,44.211,44.983,45.737,46.468,47.169,47.829,48.44,48.999,49.51,49.981,50.426,50.865,51.313,51.776,52.252,52.721,53.156,53.534,53.85,54.112,54.354,54.62,54.945,55.347,55.819,56.354,56.933,57.504,58.01,58.399,58.596,58.529,58.179,57.56,56.698,55.632,54.418,53.149,51.925,50.824,49.924,49.281,48.896,48.768,48.907,49.327,50.035,50.982,52.103,53.332,54.586,55.786,56.877,57.822,58.595,59.195,59.65,60.02,60.357,60.685,61.016,
Niger,NER,Sub-Saharan Africa,Low income,34.564,34.652,34.735,34.812,34.884,34.951,35.015,35.081,35.157,35.247,35.355,35.486,35.641,35.825,36.041,36.302,36.615,36.983,37.4,37.859,38.341,38.829,39.304,39.758,40.189,40.599,41.001,41.413,41.851,42.322,42.835,43.394,43.995,44.629,45.289,45.966,46.646,47.321,47.985,48.636,49.279,49.921,50.573,51.242,51.932,52.644,53.378,54.127,54.88,55.63,56.364,57.074,57.752,58.392,58.988,59.536,60.033,60.485,60.9,61.281,61.636,
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,35.581,36.045,36.494,36.923,37.33,37.72,38.098,38.474,38.857,39.251,39.662,40.091,40.536,40.991,41.451,41.916,42.383,42.847,43.296,43.719,44.095,44.405,44.641,44.802,44.889,44.912,44.885,44.829,44.766,44.71,44.671,44.651,44.648,44.661,44.694,44.749,44.822,44.915,45.033,45.184,45.386,45.661,46.016,46.449,46.952,47.504,48.078,48.648,49.191,49.696,50.161,50.596,51.019,51.442,51.865,52.286,52.696,53.086,53.45,53.789,54.104,
Rwanda,RWA,Sub-Saharan Africa,Low income,41.145,41.479,41.793,42.08,42.335,42.553,42.728,42.867,42.978,43.072,43.156,43.235,43.321,43.433,43.591,43.843,44.241,44.793,45.477,46.253,47.122,48.092,49.075,49.922,50.459,50.246,48.782,45.946,41.888,36.961,31.941,27.8,25.288,24.834,26.481,29.87,34.303,38.84,42.748,45.734,47.749,49.009,50.006,51.122,52.449,54.006,55.727,57.449,59.04,60.457,61.672,62.683,63.527,64.245,64.854,65.371,65.81,66.187,66.518,66.821,67.108,
Sudan,SDN,Sub-Saharan Africa,Low income,46.793,47.213,47.626,48.035,48.439,48.843,49.248,49.652,50.051,50.44,50.81,51.156,51.469,51.748,51.989,52.193,52.36,52.496,52.612,52.712,52.806,52.899,52.996,53.099,53.213,53.337,53.468,53.602,53.737,53.877,54.025,54.189,54.372,54.58,54.813,55.07,55.349,55.644,55.953,56.276,56.614,56.972,57.354,57.76,58.187,58.636,59.106,59.591,60.082,60.567,61.031,61.457,61.838,62.17,62.453,62.693,62.9,63.09,63.277,63.467,63.665,
Senegal,SEN,Sub-Saharan Africa,Lower middle income,37.466,37.613,37.686,37.693,37.655,37.603,37.57,37.595,37.713,37.952,38.342,38.904,39.625,40.479,41.445,42.489,43.573,44.661,45.723,46.739,47.713,48.665,49.619,50.583,51.542,52.47,53.332,54.098,54.744,55.257,55.627,55.849,55.951,55.966,55.926,55.863,55.808,55.788,55.829,55.955,56.196,56.57,57.066,57.663,58.343,59.081,59.848,60.611,61.342,62.017,62.62,63.144,63.602,64.007,64.365,64.683,64.972,65.242,65.501,65.757,66.014,
Sierra Leone,SLE,Sub-Saharan Africa,Low income,30.491,30.868,31.265,31.687,32.136,32.608,33.098,33.595,34.092,34.584,35.07,35.555,36.041,36.525,37.003,37.467,37.913,38.331,38.711,39.043,39.315,39.519,39.653,39.716,39.706,39.613,39.427,39.156,38.817,38.436,38.033,37.63,37.256,36.945,36.73,36.655,36.755,37.033,37.483,38.099,38.861,39.745,40.708,41.712,42.726,43.731,44.721,45.699,46.664,47.602,48.497,49.337,50.117,50.833,51.485,52.068,52.586,53.049,53.468,53.853,54.213,
Somalia,SOM,Sub-Saharan Africa,Low income,35.481,35.874,36.27,36.669,37.07,37.473,37.875,38.274,38.669,39.059,39.445,39.828,40.211,40.594,40.976,41.358,41.742,42.126,42.504,42.873,43.23,43.577,43.908,44.213,44.479,44.664,44.719,44.634,44.432,44.157,43.903,43.786,43.885,44.242,44.85,45.655,46.562,47.454,48.237,48.872,49.349,49.695,49.976,50.248,50.529,50.829,51.148,51.472,51.793,52.114,52.441,52.783,53.143,53.521,53.912,54.308,54.697,55.067,55.41,55.725,56.011,
South Sudan,SSD,Sub-Saharan Africa,Low income,30.371,30.795,31.216,31.638,32.062,32.485,32.902,33.309,33.702,34.081,34.454,34.83,35.214,35.607,36.003,36.384,36.729,37.023,37.265,37.464,37.639,37.815,38.023,38.286,38.621,39.039,39.547,40.129,40.766,41.445,42.149,42.863,43.571,44.258,44.913,45.523,46.079,46.588,47.062,47.511,47.955,48.416,48.911,49.446,50.023,50.633,51.264,51.891,52.494,53.059,53.575,54.032,54.435,54.792,55.106,55.386,55.64,55.88,56.115,56.351,56.593,
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,48.945,49.457,49.956,50.437,50.902,51.36,51.824,52.306,52.813,53.345,53.901,54.48,55.067,55.644,56.195,56.702,57.15,57.528,57.828,58.044,58.164,58.18,58.104,57.953,57.744,57.496,57.226,56.955,56.707,56.505,56.37,56.316,56.342,56.447,56.636,56.913,57.279,57.724,58.233,58.793,59.39,60.013,60.65,61.288,61.915,62.521,63.101,63.658,64.192,64.698,65.173,65.613,66.02,66.395,66.737,67.045,67.321,67.565,67.783,67.98,68.159,
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,41.496,41.893,42.285,42.677,43.079,43.501,43.954,44.447,44.982,45.563,46.188,46.853,47.549,48.266,48.999,49.748,50.514,51.297,52.096,52.904,53.726,54.571,55.431,56.287,57.111,57.885,58.596,59.213,59.691,59.975,59.978,59.609,58.844,57.696,56.202,54.414,52.401,50.283,48.19,46.228,44.5,43.078,41.972,41.189,40.749,40.663,40.923,41.473,42.255,43.227,44.369,45.679,47.133,48.683,50.263,51.781,53.152,54.329,55.284,56.007,56.515,
Seychelles,SYC,Sub-Saharan Africa,High income,,,,,,,,,,,,,,,,,,,,,65.5,67.7,64.3,65.7,65.7,63.6,64.9,63.7,64.8,62.8,62.4,65.2,65.8,64.2,65.9,65.8,66.0,65.7,67.6,67.4,67.9,67.4,66.6,66.2,69.1,67.4,68.9,68.9,67.7,68.4,69.1,67.7,69.3,69.9,68.4,70.1,68.7,70.3,68.5,69.9,72.7,
Chad,TCD,Sub-Saharan Africa,Low income,35.956,36.304,36.655,37.012,37.377,37.758,38.163,38.595,39.053,39.529,40.015,40.498,40.965,41.404,41.811,42.182,42.516,42.824,43.113,43.387,43.653,43.921,44.192,44.465,44.736,44.995,45.229,45.429,45.588,45.709,45.798,45.869,45.936,46.01,46.094,46.186,46.275,46.353,46.417,46.473,46.534,46.613,46.726,46.885,47.098,47.376,47.725,48.138,48.599,49.095,49.604,50.105,50.579,51.014,51.403,51.743,52.041,52.315,52.577,52.835,53.093,
Togo,TGO,Sub-Saharan Africa,Low income,39.366,39.976,40.579,41.176,41.768,42.353,42.934,43.508,44.077,44.64,45.199,45.754,46.305,46.854,47.398,47.939,48.477,49.01,49.537,50.054,50.561,51.056,51.536,51.999,52.441,52.864,53.275,53.672,54.044,54.374,54.626,54.756,54.745,54.598,54.331,53.98,53.592,53.226,52.93,52.737,52.668,52.727,52.889,53.133,53.452,53.849,54.328,54.882,55.493,56.137,56.781,57.388,57.936,58.41,58.806,59.128,59.398,59.644,59.892,60.152,60.429,
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,42.362,42.6,42.85,43.12,43.416,43.74,44.089,44.455,44.828,45.206,45.593,45.992,46.406,46.829,47.251,47.658,48.033,48.363,48.64,48.857,49.015,49.12,49.183,49.214,49.215,49.181,49.102,48.973,48.799,48.59,48.354,48.099,47.845,47.617,47.444,47.36,47.401,47.579,47.897,48.353,48.936,49.625,50.385,51.181,51.993,52.803,53.603,54.396,55.189,55.978,56.776,57.599,58.453,59.333,60.22,61.082,61.879,62.581,63.17,63.643,64.009,
Uganda,UGA,Sub-Saharan Africa,Low income,42.907,43.504,44.11,44.719,45.32,45.894,46.422,46.892,47.293,47.62,47.875,48.061,48.196,48.293,48.362,48.418,48.478,48.54,48.596,48.632,48.617,48.515,48.3,47.959,47.491,46.895,46.178,45.377,44.54,43.706,42.915,42.194,41.57,41.071,40.734,40.6,40.706,41.047,41.609,42.375,43.323,44.424,45.63,46.893,48.175,49.447,50.697,51.926,53.125,54.274,55.349,56.334,57.224,58.018,58.716,59.318,59.83,60.27,60.655,61.0,61.317,
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,45.876,46.257,46.634,47.014,47.406,47.817,48.253,48.713,49.196,49.703,50.234,50.789,51.362,51.947,52.537,53.126,53.704,54.267,54.815,55.347,55.874,56.412,56.969,57.541,58.115,58.677,59.211,59.69,60.081,60.356,60.472,60.392,60.109,59.634,58.983,58.171,57.218,56.177,55.11,54.077,53.14,52.344,51.715,51.278,51.061,51.104,51.439,52.038,52.853,53.833,54.906,55.993,57.027,57.951,58.728,59.342,59.803,60.162,60.463,60.726,60.966,
Zambia,ZMB,Sub-Saharan Africa,Low income,45.306,45.706,46.07,46.397,46.693,46.974,47.263,47.577,47.925,48.307,48.714,49.129,49.53,49.897,50.221,50.499,50.733,50.933,51.106,51.25,51.374,51.494,51.603,51.681,51.699,51.598,51.307,50.793,50.053,49.108,47.996,46.768,45.513,44.321,43.264,42.412,41.814,41.47,41.375,41.53,41.927,42.542,43.331,44.249,45.271,46.395,47.637,48.998,50.458,51.972,53.478,54.911,56.22,57.368,58.333,59.105,59.697,60.158,60.533,60.848,61.125,
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,51.404,51.864,52.323,52.777,53.219,53.639,54.03,54.386,54.706,54.991,55.24,55.454,55.645,55.824,56.003,56.21,56.472,56.797,57.177,57.592,58.022,58.44,58.802,59.062,59.177,59.093,58.765,58.188,57.375,56.344,55.115,53.717,52.21,50.663,49.136,47.688,46.36,45.169,44.135,43.283,42.609,42.086,41.695,41.442,41.366,41.573,42.193,43.276,44.81,46.724,48.884,51.117,53.24,55.106,56.632,57.778,58.565,59.105,59.501,59.798,60.037,
