Country Name,Country Code,Region,IncomeGroup,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Kenya,KEN,Sub-Saharan Africa,Lower middle income,46.76,47.417,48.058,48.674,49.261,49.821,50.364,50.902,51.446,51.998,52.557,53.118,53.674,54.218,54.749,55.273,55.802,56.337,56.872,57.393,57.881,58.316,58.676,58.94,59.093,59.12,59.01,58.773,58.422,57.967,57.406,56.736,55.973,55.151,54.31,53.486,52.709,52.014,51.448,51.059,50.921,51.101,51.606,52.41,53.475,54.732,56.093,57.463,58.76,59.932,60.959,61.851,62.659,63.419,64.135,64.798,65.393,65.909,66.342,66.699,66.991,
Liberia,LBR,Sub-Saharan Africa,Low income,34.264,34.56,34.911,35.322,35.796,36.324,36.895,37.491,38.099,38.714,39.338,39.98,40.65,41.346,42.061,42.786,43.514,44.226,44.902,45.52,46.053,46.474,46.776,46.962,47.038,47.004,46.862,46.645,46.399,46.174,46.046,46.097,46.357,46.832,47.506,48.314,49.163,49.963,50.657,51.234,51.734,52.236,52.826,53.554,54.422,55.393,56.4,57.365,58.229,58.971,59.6,60.146,60.663,61.186,61.723,62.269,62.802,63.295,63.73,64.104,64.423,
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,47.919,48.162,48.383,48.59,48.797,49.015,49.254,49.523,49.829,50.18,50.584,51.048,51.565,52.129,52.731,53.367,54.03,54.709,55.39,56.058,56.702,57.319,57.901,58.437,58.91,59.309,59.632,59.868,60.0,60.003,59.837,59.464,58.868,58.05,57.022,55.782,54.334,52.728,51.034,49.328,47.691,46.197,44.898,43.845,43.083,42.658,42.595,42.854,43.384,44.146,45.1,46.207,47.416,48.663,49.891,51.038,52.059,52.947,53.705,54.331,54.836,
Madagascar,MDG,Sub-Saharan Africa,Low income,39.962,40.444,40.924,41.401,41.876,42.351,42.828,43.31,43.796,44.283,44.771,45.257,45.735,46.203,46.656,47.094,47.517,47.926,48.317,48.683,49.005,49.26,49.442,49.56,49.634,49.694,49.781,49.932,50.176,50.53,51.003,51.595,52.278,53.022,53.808,54.616,55.43,56.239,57.028,57.782,58.485,59.129,59.717,60.256,60.752,61.212,61.65,62.079,62.509,62.944,63.388,63.836,64.28,64.713,65.133,65.539,65.931,66.311,66.681,67.041,67.39,
Mali,MLI,Sub-Saharan Africa,Low income,28.199,28.345,28.535,28.782,29.097,29.489,29.959,30.496,31.086,31.72,32.388,33.078,33.782,34.493,35.205,35.921,36.645,37.385,38.142,38.909,39.677,40.435,41.173,41.879,42.545,43.17,43.759,44.315,44.838,45.323,45.746,46.076,46.305,46.445,46.52,46.573,46.658,46.823,47.103,47.515,48.069,48.758,49.54,50.373,51.224,52.057,52.839,53.553,54.193,54.756,55.251,55.701,56.135,56.578,57.036,57.509,57.987,58.452,58.893,59.306,59.692,
Mozambique,MOZ,Sub-Saharan Africa,Low income,39.439,39.879,40.238,40.508,40.698,40.822,40.904,40.975,41.061,41.178,41.343,41.567,41.836,42.135,42.451,42.759,43.028,43.242,43.391,43.479,43.515,43.521,43.527,43.56,43.637,43.772,43.975,44.235,44.541,44.887,45.261,45.647,46.033,46.41,46.772,47.123,47.47,47.826,48.194,48.572,48.946,49.295,49.61,49.889,50.143,50.387,50.641,50.934,51.292,51.738,52.31,53.043,53.931,54.949,56.062,57.206,58.309,59.309,60.163,60.854,61.387,
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,44.432,45.132,45.834,46.531,47.214,47.868,48.476,49.032,49.536,49.99,50.404,50.788,51.16,51.539,51.935,52.358,52.817,53.306,53.82,54.357,54.913,55.486,56.066,56.643,57.204,57.735,58.226,58.671,59.065,59.405,59.688,59.914,60.092,60.231,60.341,60.426,60.493,60.545,60.593,60.643,60.706,60.788,60.892,61.018,61.17,61.349,61.552,61.776,62.015,62.266,62.527,62.799,63.079,63.366,63.654,63.936,64.208,64.464,64.704,64.925,65.129,
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,58.74521951,59.74836585,60.62690244,61.35765854,61.93495122,62.35829268,62.63870732,62.81531707,62.93168293,63.02019512,63.11804878,63.25334146,63.43995122,63.68553659,63.99997561,64.39053659,64.85563415,65.37243902,65.91331707,66.45578049,66.96539024,67.40739024,67.76536585,68.03760976,68.23036585,68.37068293,68.49936585,68.6555122,68.86302439,69.12402439,69.40487805,69.95609756,70.05853659,70.10731707,70.15853659,70.32585366,70.32292683,70.40487805,70.60731707,70.96097561,71.66341463,71.76585366,71.96585366,72.11707317,72.26585366,72.43219512,72.43219512,72.57073171,72.57073171,72.88243902,72.96731707,73.26682927,73.86341463,74.01707317,74.19439024,74.35317073,74.39487805,74.51463415,74.41634146,74.23585366,74.17707317,
Malawi,MWI,Sub-Saharan Africa,Low income,36.672,36.934,37.183,37.421,37.655,37.899,38.174,38.494,38.866,39.289,39.756,40.254,40.762,41.262,41.744,42.206,42.649,43.082,43.504,43.912,44.296,44.646,44.954,45.216,45.432,45.606,45.746,45.86,45.957,46.038,46.096,46.121,46.108,46.055,45.969,45.846,45.677,45.479,45.285,45.136,45.09,45.204,45.517,46.052,46.823,47.844,49.118,50.595,52.206,53.888,55.564,57.161,58.629,59.931,61.042,61.953,62.681,63.279,63.798,64.263,64.694,
Namibia,NAM,Sub-Saharan Africa,Upper middle income,46.483,47.231,47.957,48.656,49.325,49.958,50.554,51.116,51.65,52.163,52.669,53.184,53.714,54.262,54.82,55.369,55.882,56.338,56.731,57.067,57.374,57.69,58.049,58.464,58.933,59.451,60.007,60.556,61.044,61.42,61.608,61.531,61.165,60.516,59.609,58.479,57.179,55.806,54.462,53.231,52.192,51.399,50.862,50.589,50.6,50.931,51.609,52.593,53.817,55.207,56.665,58.085,59.387,60.513,61.425,62.119,62.625,63.021,63.373,63.708,64.045,
Niger,NER,Sub-Saharan Africa,Low income,35.053,35.141,35.223,35.298,35.368,35.435,35.501,35.573,35.658,35.76,35.883,36.031,36.203,36.402,36.633,36.905,37.227,37.6,38.02,38.48,38.962,39.45,39.927,40.385,40.821,41.241,41.654,42.079,42.53,43.014,43.538,44.103,44.703,45.33,45.979,46.641,47.307,47.97,48.627,49.279,49.928,50.584,51.256,51.95,52.668,53.411,54.18,54.968,55.764,56.557,57.333,58.081,58.79,59.455,60.07,60.631,61.137,61.599,62.024,62.42,62.792,
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,36.976,37.431,37.871,38.291,38.691,39.072,39.442,39.809,40.184,40.569,40.971,41.392,41.829,42.276,42.729,43.187,43.647,44.104,44.547,44.963,45.333,45.637,45.867,46.023,46.106,46.127,46.101,46.048,45.99,45.939,45.9,45.875,45.857,45.845,45.843,45.854,45.88,45.923,45.994,46.103,46.267,46.51,46.835,47.242,47.72,48.252,48.812,49.373,49.913,50.422,50.896,51.346,51.786,52.228,52.672,53.112,53.541,53.95,54.332,54.687,55.018,
Rwanda,RWA,Sub-Saharan Africa,Low income,42.616,42.941,43.251,43.54,43.803,44.034,44.225,44.38,44.505,44.609,44.696,44.772,44.848,44.945,45.084,45.315,45.692,46.225,46.895,47.661,48.527,49.498,50.487,51.342,51.888,51.685,50.233,47.409,43.361,38.439,33.413,29.248,26.691,26.172,27.738,31.037,35.38,39.838,43.686,46.639,48.649,49.936,50.987,52.178,53.595,55.254,57.083,58.915,60.612,62.129,63.433,64.523,65.438,66.219,66.884,67.45,67.93,68.341,68.7,69.024,69.329,
Sudan,SDN,Sub-Saharan Africa,Low income,48.194,48.618,49.035,49.446,49.852,50.257,50.663,51.069,51.469,51.86,52.234,52.583,52.901,53.184,53.43,53.638,53.807,53.946,54.061,54.161,54.253,54.342,54.435,54.534,54.645,54.768,54.901,55.039,55.182,55.334,55.5,55.687,55.899,56.14,56.41,56.709,57.032,57.374,57.73,58.096,58.472,58.859,59.258,59.67,60.092,60.525,60.969,61.422,61.879,62.33,62.764,63.171,63.542,63.875,64.169,64.429,64.663,64.881,65.095,65.311,65.53,
Senegal,SEN,Sub-Saharan Africa,Lower middle income,38.223,38.38,38.462,38.477,38.449,38.407,38.386,38.424,38.558,38.816,39.227,39.814,40.562,41.445,42.442,43.521,44.641,45.767,46.869,47.927,48.944,49.94,50.938,51.945,52.946,53.914,54.813,55.61,56.283,56.818,57.202,57.43,57.529,57.535,57.48,57.404,57.342,57.323,57.376,57.523,57.787,58.177,58.675,59.259,59.912,60.62,61.365,62.126,62.88,63.607,64.284,64.898,65.448,65.939,66.37,66.747,67.078,67.38,67.665,67.941,68.213,
Sierra Leone,SLE,Sub-Saharan Africa,Low income,31.566,31.925,32.302,32.705,33.134,33.59,34.072,34.572,35.08,35.59,36.098,36.599,37.092,37.572,38.032,38.468,38.881,39.268,39.623,39.936,40.194,40.386,40.504,40.545,40.506,40.377,40.147,39.827,39.439,39.009,38.563,38.122,37.717,37.384,37.158,37.083,37.194,37.496,37.98,38.634,39.441,40.369,41.376,42.419,43.467,44.502,45.517,46.52,47.508,48.468,49.382,50.234,51.018,51.731,52.372,52.941,53.444,53.895,54.309,54.696,55.066,
Somalia,SOM,Sub-Saharan Africa,Low income,36.976,37.374,37.773,38.175,38.578,38.982,39.384,39.783,40.179,40.57,40.957,41.342,41.727,42.111,42.494,42.876,43.259,43.639,44.013,44.375,44.726,45.068,45.394,45.696,45.961,46.146,46.2,46.115,45.912,45.634,45.378,45.26,45.361,45.721,46.337,47.151,48.067,48.967,49.754,50.392,50.869,51.213,51.492,51.762,52.043,52.346,52.669,52.998,53.326,53.654,53.99,54.342,54.713,55.104,55.509,55.92,56.324,56.709,57.068,57.397,57.697,
South Sudan,SSD,Sub-Saharan Africa,Low income,31.697,32.125,32.55,32.975,33.402,33.828,34.248,34.656,35.051,35.432,35.807,36.186,36.575,36.974,37.378,37.767,38.118,38.417,38.662,38.861,39.033,39.206,39.41,39.671,40.005,40.423,40.931,41.513,42.149,42.825,43.524,44.232,44.932,45.611,46.257,46.855,47.395,47.884,48.333,48.754,49.166,49.592,50.05,50.55,51.095,51.686,52.315,52.96,53.6,54.219,54.8,55.325,55.791,56.2,56.552,56.855,57.12,57.365,57.604,57.846,58.095,
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,50.378,50.909,51.428,51.931,52.417,52.891,53.361,53.838,54.328,54.833,55.358,55.907,56.472,57.04,57.597,58.13,58.623,59.063,59.436,59.731,59.928,60.014,59.992,59.878,59.688,59.442,59.161,58.874,58.608,58.392,58.247,58.188,58.212,58.318,58.511,58.795,59.172,59.631,60.159,60.742,61.365,62.017,62.687,63.359,64.02,64.659,65.27,65.854,66.412,66.938,67.43,67.885,68.306,68.695,69.052,69.377,69.67,69.933,70.17,70.385,70.583,
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,43.572,43.951,44.325,44.699,45.083,45.489,45.929,46.409,46.935,47.508,48.128,48.788,49.479,50.191,50.919,51.661,52.421,53.198,53.991,54.795,55.613,56.453,57.307,58.158,58.978,59.749,60.46,61.081,61.572,61.885,61.95,61.7,61.112,60.192,58.958,57.422,55.606,53.595,51.498,49.424,47.49,45.799,44.41,43.372,42.731,42.518,42.733,43.308,44.17,45.275,46.601,48.141,49.862,51.699,53.569,55.359,56.962,58.319,59.401,60.194,60.721,
Seychelles,SYC,Sub-Saharan Africa,High income,,,,,,,,,,,,,,,,,,,,,69.59756098,70.18780488,69.32439024,70.38292683,69.55365854,69.69756098,68.65609756,68.23658537,68.70243902,67.97073171,68.10731707,70.71219512,71.21463415,69.46829268,70.72926829,72.48292683,71.56097561,71.21219512,71.74634146,72.66829268,72.77804878,73.25365854,71.08780488,71.02926829,72.66097561,72.13170732,72.21707317,73.14390244,73.16341463,73.08292683,73.19756098,72.72439024,74.27560976,73.1195122,73.22926829,74.29512195,74.3097561,74.3,72.84146341,74.04634146,77.23658537,
Chad,TCD,Sub-Saharan Africa,Low income,38.02,38.279,38.536,38.795,39.059,39.344,39.665,40.028,40.435,40.878,41.344,41.813,42.264,42.681,43.059,43.396,43.698,43.979,44.251,44.521,44.793,45.071,45.351,45.63,45.903,46.162,46.397,46.601,46.772,46.91,47.019,47.108,47.187,47.265,47.345,47.426,47.498,47.559,47.61,47.657,47.713,47.789,47.9,48.057,48.27,48.549,48.907,49.335,49.82,50.346,50.89,51.424,51.928,52.386,52.789,53.137,53.438,53.712,53.977,54.239,54.505,
Togo,TGO,Sub-Saharan Africa,Low income,40.297,40.941,41.58,42.215,42.846,43.473,44.098,44.72,45.339,45.955,46.568,47.175,47.777,48.371,48.958,49.537,50.112,50.683,51.246,51.799,52.339,52.863,53.365,53.839,54.276,54.673,55.028,55.336,55.592,55.784,55.887,55.872,55.734,55.485,55.147,54.757,54.36,54.001,53.722,53.547,53.491,53.554,53.71,53.938,54.234,54.602,55.052,55.581,56.178,56.818,57.468,58.092,58.661,59.16,59.58,59.927,60.22,60.489,60.76,61.042,61.34,
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,43.6,43.859,44.121,44.393,44.682,44.991,45.321,45.668,46.028,46.399,46.784,47.188,47.609,48.04,48.472,48.887,49.269,49.606,49.889,50.115,50.288,50.421,50.526,50.613,50.683,50.726,50.725,50.671,50.561,50.403,50.206,49.978,49.743,49.529,49.365,49.287,49.329,49.503,49.809,50.248,50.801,51.444,52.142,52.866,53.602,54.349,55.119,55.926,56.777,57.666,58.584,59.525,60.47,61.398,62.288,63.111,63.844,64.479,65.015,65.456,65.815,
Uganda,UGA,Sub-Saharan Africa,Low income,44.359,44.955,45.558,46.162,46.755,47.32,47.839,48.297,48.687,49.005,49.251,49.43,49.558,49.65,49.715,49.769,49.826,49.886,49.943,49.988,50.0,49.955,49.831,49.615,49.304,48.892,48.378,47.784,47.145,46.492,45.853,45.252,44.715,44.272,43.961,43.824,43.899,44.19,44.685,45.373,46.229,47.22,48.299,49.421,50.554,51.676,52.784,53.887,54.984,56.06,57.099,58.087,59.017,59.881,60.669,61.373,61.986,62.516,62.973,63.368,63.713,
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,48.406,48.777,49.142,49.509,49.888,50.284,50.705,51.148,51.615,52.106,52.62,53.157,53.713,54.281,54.856,55.428,55.99,56.538,57.071,57.59,58.107,58.637,59.191,59.766,60.353,60.946,61.54,62.109,62.619,63.035,63.307,63.384,63.247,62.894,62.331,61.561,60.595,59.489,58.315,57.144,56.048,55.089,54.31,53.749,53.444,53.447,53.795,54.452,55.36,56.46,57.669,58.895,60.06,61.099,61.968,62.649,63.153,63.538,63.857,64.131,64.379,
Zambia,ZMB,Sub-Saharan Africa,Low income,46.687,47.084,47.446,47.772,48.068,48.351,48.643,48.96,49.313,49.7,50.114,50.542,50.961,51.351,51.7,51.999,52.247,52.449,52.607,52.722,52.802,52.863,52.905,52.915,52.87,52.72,52.402,51.888,51.173,50.282,49.249,48.125,46.987,45.919,44.983,44.242,43.735,43.461,43.413,43.594,44.0,44.615,45.4,46.322,47.354,48.496,49.757,51.134,52.606,54.13,55.655,57.126,58.502,59.746,60.831,61.737,62.464,63.043,63.51,63.886,64.194,
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,53.019,53.483,53.946,54.403,54.849,55.274,55.671,56.034,56.362,56.656,56.913,57.135,57.329,57.509,57.688,57.892,58.15,58.47,58.85,59.274,59.731,60.203,60.65,61.025,61.28,61.356,61.199,60.792,60.136,59.235,58.1,56.749,55.243,53.653,52.044,50.48,49.009,47.661,46.466,45.461,44.649,44.01,43.523,43.195,43.065,43.241,43.853,44.947,46.504,48.449,50.64,52.896,55.032,56.897,58.41,59.534,60.294,60.812,61.195,61.49,61.738,
