Country Name,Country Code,Region,IncomeGroup,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Comoros,COM,Sub-Saharan Africa,Lower middle income,3000000.0,3000000.0,3000000.0,5000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,5000000.0,5000000.0,6000000.0,6000000.0,5000000.0,9000000.0,10000000.0,12000000.0,9000000.0,9000000.0,17000000.0,9000000.0,16000000.0,20000000.0,19000000.0,7000000.0,16000000.0,20000000.0,12000000.0,21000000.0,18000000.0,18000000.0,24000000.0,22000000.0,22000000.0,11000000.0,11000000.0,6000000.0,6000000.0,6000000.0,9000000.0,14000000.0,17000000.0,19000000.0,27000000.0,19000000.0,12000000.0,10000000.0,14000000.0,7000000.0,15000000.0,21000000.0,26000000.0,20000000.0,21000000.0,26000000.0,17000000.0,31000000.0,39000000.0,41000000.0,39000000.0,21000000.0,38000000.0
Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,11000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,5000000.0,3000000.0,4000000.0,3000000.0,3000000.0,6000000.0,4000000.0,8000000.0,3000000.0,7000000.0,6000000.0,6000000.0,5000000.0,4000000.0,5000000.0,8000000.0,13000000.0,14000000.0,10000000.0,11000000.0,11000000.0,10000000.0,11000000.0,13000000.0,15000000.0,18000000.0,21000000.0,19000000.0,32000000.0,35000000.0,44000000.0,69000000.0,56000000.0,69000000.0,80000000.0,67000000.0,60000000.0,50000000.0,76000000.0,62000000.0,53000000.0,54000000.0
Eritrea,ERI,Sub-Saharan Africa,Low income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000000.0,42000000.0,78000000.0,86000000.0,98000000.0,57000000.0,28000000.0,21000000.0,37000000.0,19000000.0,52000000.0,7000000.0,11000000.0,11000000.0,12000000.0,13000000.0,11000000.0,11000000.0,13000000.0,430000000.0,480000000.0,316000000.0,630000000.0,499000000.0,436000000.0,583000000.0,669000000.0,768000000.0,556000000.0,600000000.0
Ethiopia,ETH,Sub-Saharan Africa,Low income,78000000.0,76000000.0,80000000.0,90000000.0,105000000.0,116000000.0,111000000.0,101000000.0,106000000.0,119000000.0,122000000.0,126000000.0,167000000.0,239000000.0,269000000.0,240000000.0,280000000.0,333000000.0,306000000.0,418000000.0,425000000.0,380000000.0,399000000.0,403000000.0,417000000.0,333000000.0,455000000.0,355000000.0,429000000.0,465000000.0,298000000.0,189000000.0,169000000.0,199000000.0,372000000.0,422000000.0,417000000.0,587000000.0,561000000.0,467000000.0,486000000.0,455000000.0,480000000.0,496000000.0,678000000.0,903000000.0,1043000000.0,1277000000.0,1602000000.0,1618000000.0,2330000000.0,2875000000.0,3370000000.0,2973000000.0,3275000000.0,2914000000.0,2789000000.0,3022000000.0,2704000000.0,2741000000.0,3258000000.0,4011000000.0
Gabon,GAB,Sub-Saharan Africa,Upper middle income,47000000.0,55000000.0,59000000.0,73000000.0,95000000.0,105000000.0,101000000.0,120000000.0,125000000.0,142000000.0,144000000.0,179000000.0,228000000.0,331000000.0,768000000.0,943000000.0,1135000000.0,1343000000.0,1107000000.0,1848000000.0,2173000000.0,2201000000.0,2161000000.0,2000000000.0,2011000000.0,1951000000.0,1271000000.0,1286000000.0,1196000000.0,1598000000.0,2204000000.0,2243000000.0,2082000000.0,2295000000.0,2350000000.0,2713000000.0,3184000000.0,3024000000.0,1916000000.0,2394000000.0,2598000000.0,2524000000.0,2409000000.0,3062000000.0,3728000000.0,5065000000.0,5450000000.0,6309000000.0,9566000000.0,5356000000.0,8686000000.0,9766000000.0,9493000000.0,10039000000.0,8290000000.0,5113000000.0,4345000000.0,5468000000.0,6504000000.0,6620000000.0,4896000000.0,6323000000.0
Ghana,GHA,Sub-Saharan Africa,Lower middle income,325000000.0,322000000.0,322000000.0,305000000.0,321000000.0,318000000.0,268000000.0,303000000.0,332000000.0,327000000.0,458000000.0,492000000.0,441000000.0,657000000.0,738000000.0,816000000.0,832000000.0,1014000000.0,1093000000.0,995000000.0,1258000000.0,1065000000.0,874000000.0,1158000000.0,528000000.0,617000000.0,863000000.0,977000000.0,1009000000.0,1018000000.0,897000000.0,617000000.0,1252000000.0,974000000.0,1425000000.0,1724000000.0,1669000000.0,1635000000.0,1795000000.0,1720000000.0,1671000000.0,1716000000.0,1850000000.0,2324000000.0,2450000000.0,2802000000.0,3727000000.0,4195000000.0,5270000000.0,5840000000.0,7960000000.0,12785000000.0,13552000000.0,13752000000.0,13217000000.0,10321000000.0,11138000000.0,13835000000.0,14943000000.0,15668000000.0,14472000000.0,17000000000.0
Guinea,GIN,Sub-Saharan Africa,Low income,51000000.0,58000000.0,48000000.0,55000000.0,43000000.0,54000000.0,58000000.0,51000000.0,53000000.0,57000000.0,56000000.0,50000000.0,60000000.0,60000000.0,112000000.0,161000000.0,237000000.0,314000000.0,343000000.0,372000000.0,401000000.0,430000000.0,459000000.0,488000000.0,517000000.0,492000000.0,530000000.0,544000000.0,511000000.0,595000000.0,671000000.0,687000000.0,517000000.0,561000000.0,516000000.0,702000000.0,709000000.0,685000000.0,693000000.0,636000000.0,666000000.0,731000000.0,709000000.0,609000000.0,744000000.0,853000000.0,1033000000.0,1203000000.0,1342000000.0,1050000000.0,1471000000.0,1433000000.0,1928000000.0,1886000000.0,2066000000.0,1781000000.0,2414000000.0,4594000000.0,3978000000.0,3945000000.0,8931000000.0,10440000000.0
Gambia,GMB,Sub-Saharan Africa,Low income,8000000.0,9000000.0,10000000.0,9000000.0,9000000.0,14000000.0,16000000.0,18000000.0,13000000.0,16000000.0,17000000.0,13000000.0,19000000.0,25000000.0,43000000.0,44000000.0,35000000.0,47000000.0,39000000.0,58000000.0,31000000.0,27000000.0,44000000.0,48000000.0,49000000.0,43000000.0,35000000.0,40000000.0,58000000.0,27000000.0,31000000.0,38000000.0,57000000.0,67000000.0,35000000.0,16000000.0,21000000.0,15000000.0,21000000.0,12000000.0,16000000.0,9000000.0,17000000.0,5000000.0,18000000.0,7000000.0,11000000.0,13000000.0,14000000.0,66000000.0,68000000.0,102000000.0,126000000.0,134000000.0,125000000.0,115000000.0,105000000.0,124000000.0,140000000.0,133000000.0,61000000.0,33000000.0
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,4000000.0,9000000.0,8000000.0,7000000.0,6000000.0,4000000.0,3000000.0,4000000.0,4000000.0,4000000.0,4000000.0,2000000.0,3000000.0,4000000.0,4000000.0,7000000.0,6000000.0,13000000.0,12000000.0,13000000.0,11000000.0,14000000.0,12000000.0,9000000.0,17000000.0,12000000.0,10000000.0,17000000.0,16000000.0,14000000.0,19000000.0,20000000.0,6000000.0,28000000.0,33000000.0,24000000.0,28000000.0,48000000.0,27000000.0,51000000.0,62000000.0,63000000.0,54000000.0,65000000.0,76000000.0,89000000.0,74000000.0,107000000.0,128000000.0,122000000.0,127000000.0,242000000.0,131000000.0,153000000.0,166000000.0,252000000.0,277000000.0,339000000.0,339000000.0,249000000.0,214000000.0,308000000.0
Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,34000000.0,23000000.0,25000000.0,28000000.0,33000000.0,27000000.0,30000000.0,36000000.0,36000000.0,38000000.0,25000000.0,28000000.0,19000000.0,19000000.0,34000000.0,26000000.0,10000000.0,14000000.0,17000000.0,29000000.0,14000000.0,11000000.0,12000000.0,13000000.0,15000000.0,17000000.0,24000000.0,39000000.0,49000000.0,41000000.0,62000000.0,37000000.0,50000000.0,57000000.0,62000000.0,127000000.0,232000000.0,497000000.0,439000000.0,709000000.0,1097000000.0,1735000000.0,2117000000.0,2801000000.0,4599000000.0,7064000000.0,8207000000.0,10210000000.0,15218000000.0,9100000000.0,10000000000.0,13500000000.0,15500000000.0,14700000000.0,12800000000.0,6500000000.0,4900000000.0,5200000000.0,6500000000.0,5300000000.0,3200000000.0,5100000000.0
Kenya,KEN,Sub-Saharan Africa,Lower middle income,112000000.0,117000000.0,126000000.0,198000000.0,222000000.0,228000000.0,260000000.0,242000000.0,252000000.0,271000000.0,305000000.0,314000000.0,359000000.0,477000000.0,603000000.0,606000000.0,790000000.0,1186000000.0,1023000000.0,1090000000.0,1245000000.0,1139000000.0,1025000000.0,869000000.0,1074000000.0,958000000.0,1200000000.0,961000000.0,1067000000.0,951000000.0,1032000000.0,1108000000.0,1339000000.0,1374000000.0,1587000000.0,1879000000.0,2068000000.0,2054000000.0,2008000000.0,1747000000.0,1734000000.0,1944000000.0,2116000000.0,2411000000.0,2684000000.0,3420000000.0,3502000000.0,4081000000.0,5001000000.0,4463000000.0,5169000000.0,5756000000.0,6127000000.0,5856000000.0,6115000000.0,5906000000.0,5695000000.0,5747000000.0,6052000000.0,5839000000.0,6033000000.0,6739000000.0
Liberia,LBR,Sub-Saharan Africa,Low income,83000000.0,62000000.0,68000000.0,81000000.0,126000000.0,135000000.0,150000000.0,159000000.0,169000000.0,196000000.0,214000000.0,222000000.0,244000000.0,324000000.0,400000000.0,394000000.0,460000000.0,447000000.0,504000000.0,537000000.0,600000000.0,529000000.0,477000000.0,428000000.0,452000000.0,436000000.0,408000000.0,382000000.0,396000000.0,460000000.0,868000000.0,311000000.0,590000000.0,440000000.0,353000000.0,820000000.0,630000000.0,430000000.0,425000000.0,469000000.0,329000000.0,128000000.0,176000000.0,109000000.0,104000000.0,131000000.0,158000000.0,200000000.0,242000000.0,149000000.0,222000000.0,367000000.0,460000000.0,559000000.0,444000000.0,283000000.0,279000000.0,358000000.0,548000000.0,543000000.0,608000000.0,760000000.0
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,4000000.0,4000000.0,5000000.0,5000000.0,6000000.0,7000000.0,6000000.0,6000000.0,5000000.0,7000000.0,6000000.0,4000000.0,8000000.0,13000000.0,14000000.0,12000000.0,17000000.0,14000000.0,32000000.0,45000000.0,58000000.0,50000000.0,37000000.0,31000000.0,29000000.0,23000000.0,26000000.0,47000000.0,64000000.0,66000000.0,62000000.0,67000000.0,109000000.0,133000000.0,143000000.0,160000000.0,187000000.0,196000000.0,194000000.0,172000000.0,220000000.0,280000000.0,358000000.0,476000000.0,708000000.0,651000000.0,718000000.0,830000000.0,884000000.0,734000000.0,878000000.0,1172000000.0,972000000.0,847000000.0,826000000.0,929000000.0,881000000.0,1028000000.0,1221000000.0,1063000000.0,888000000.0,1052000000.0
Madagascar,MDG,Sub-Saharan Africa,Low income,75000000.0,78000000.0,94000000.0,82000000.0,92000000.0,92000000.0,98000000.0,104000000.0,116000000.0,111000000.0,145000000.0,147000000.0,166000000.0,203000000.0,244000000.0,301000000.0,275000000.0,338000000.0,388000000.0,394000000.0,401000000.0,316000000.0,308000000.0,263000000.0,334000000.0,274000000.0,315000000.0,331000000.0,274000000.0,316000000.0,319000000.0,335000000.0,327000000.0,335000000.0,450000000.0,507000000.0,509000000.0,516000000.0,538000000.0,584000000.0,824000000.0,928000000.0,486000000.0,856000000.0,992000000.0,855000000.0,985000000.0,1238000000.0,1310000000.0,1052000000.0,1149000000.0,1590000000.0,1516000000.0,1923000000.0,2196000000.0,2048000000.0,2254000000.0,2848000000.0,3110000000.0,2696000000.0,2026000000.0,2742000000.0
Mali,MLI,Sub-Saharan Africa,Low income,13000000.0,14000000.0,10000000.0,11000000.0,17000000.0,16000000.0,13000000.0,11000000.0,11000000.0,17000000.0,33000000.0,29000000.0,34000000.0,58000000.0,64000000.0,53000000.0,84000000.0,125000000.0,112000000.0,148000000.0,205000000.0,154000000.0,145000000.0,165000000.0,132000000.0,123000000.0,211000000.0,178000000.0,214000000.0,246000000.0,359000000.0,312000000.0,342000000.0,478000000.0,335000000.0,441000000.0,433000000.0,561000000.0,556000000.0,571000000.0,545000000.0,725000000.0,874000000.0,928000000.0,976000000.0,1101000000.0,1550000000.0,1556000000.0,2097000000.0,1774000000.0,1996000000.0,2374000000.0,2610000000.0,2339000000.0,2776000000.0,2717000000.0,2826000000.0,2896000000.0,3584000000.0,3675000000.0,4794000000.0,5015000000.0
Mozambique,MOZ,Sub-Saharan Africa,Low income,75000000.0,89000000.0,91000000.0,101000000.0,106000000.0,108000000.0,112000000.0,122000000.0,154000000.0,142000000.0,156000000.0,163000000.0,177000000.0,226000000.0,298000000.0,198000000.0,150000000.0,149000000.0,163000000.0,254000000.0,281000000.0,281000000.0,229000000.0,132000000.0,96000000.0,77000000.0,79000000.0,97000000.0,103000000.0,105000000.0,126000000.0,162000000.0,139000000.0,132000000.0,157000000.0,168000000.0,217000000.0,222000000.0,230000000.0,263000000.0,364000000.0,703000000.0,810000000.0,1045000000.0,1504000000.0,1783000000.0,2381000000.0,2412000000.0,2653000000.0,2147000000.0,3000000000.0,3604000000.0,3856000000.0,4024000000.0,4421000000.0,3413000000.0,3328000000.0,4725000000.0,5012000000.0,4669000000.0,3588000000.0,5579000000.0
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2000000.0,2000000.0,3000000.0,16000000.0,46000000.0,58000000.0,69000000.0,70000000.0,72000000.0,76000000.0,89000000.0,94000000.0,100000000.0,155000000.0,180000000.0,176000000.0,178000000.0,157000000.0,123000000.0,147000000.0,194000000.0,261000000.0,233000000.0,292000000.0,291000000.0,374000000.0,360000000.0,428000000.0,354000000.0,437000000.0,469000000.0,439000000.0,425000000.0,423000000.0,410000000.0,488000000.0,491000000.0,429000000.0,387000000.0,358000000.0,355000000.0,355000000.0,332000000.0,318000000.0,440000000.0,625000000.0,1367000000.0,1454000000.0,1788000000.0,1364000000.0,2074000000.0,2749000000.0,2641000000.0,2463000000.0,2140000000.0,1832000000.0,1623000000.0,1989000000.0,2052000000.0,2266000000.0,2829000000.0,3509000000.0
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,39000000.0,62000000.0,64000000.0,90000000.0,77000000.0,66000000.0,71000000.0,63000000.0,64000000.0,66000000.0,69000000.0,66000000.0,106000000.0,137000000.0,312000000.0,298000000.0,265000000.0,309000000.0,325000000.0,381000000.0,431000000.0,332000000.0,364000000.0,366000000.0,372000000.0,436000000.0,662000000.0,884000000.0,994000000.0,986000000.0,1194000000.0,1195000000.0,1302000000.0,1299000000.0,1347000000.0,1538000000.0,1802000000.0,1592000000.0,1645000000.0,1554000000.0,1557000000.0,1628000000.0,1801000000.0,1898000000.0,1993000000.0,2143000000.0,2329000000.0,2238000000.0,2384000000.0,1939000000.0,2261000000.0,2565000000.0,2649000000.0,2869000000.0,3094000000.0,2662000000.0,2359000000.0,2342000000.0,2366000000.0,2223000000.0,1789000000.0,1964000000.0
Malawi,MWI,Sub-Saharan Africa,Low income,25000000.0,26000000.0,29000000.0,30000000.0,35000000.0,40000000.0,49000000.0,57000000.0,48000000.0,53000000.0,60000000.0,71000000.0,80000000.0,98000000.0,120000000.0,140000000.0,166000000.0,200000000.0,185000000.0,233000000.0,295000000.0,283000000.0,239000000.0,229000000.0,314000000.0,249000000.0,248000000.0,277000000.0,288000000.0,267000000.0,417000000.0,469000000.0,396000000.0,320000000.0,342000000.0,405000000.0,481000000.0,537000000.0,431000000.0,453000000.0,379000000.0,449000000.0,407000000.0,525000000.0,483000000.0,509000000.0,668000000.0,869000000.0,879000000.0,1188000000.0,1066000000.0,1425000000.0,1183000000.0,1208000000.0,1370000000.0,1080000000.0,1022000000.0,884000000.0,880000000.0,913000000.0,767000000.0,874000000.0
Namibia,NAM,Sub-Saharan Africa,Upper middle income,,,,,,,,,,,,,,,,,,,,,1459000000.0,1088000000.0,934000000.0,846000000.0,766000000.0,727000000.0,977000000.0,993000000.0,1055000000.0,1122000000.0,1085000000.0,1213000000.0,1341000000.0,1240000000.0,1308000000.0,1409000000.0,1418000000.0,1338000000.0,1232000000.0,1234000000.0,1320000000.0,1179000000.0,1072000000.0,1262000000.0,1827000000.0,2070000000.0,2647000000.0,2922000000.0,3141000000.0,3146000000.0,4026000000.0,4407000000.0,4389000000.0,4629000000.0,4612000000.0,4067000000.0,4084000000.0,5229000000.0,7488000000.0,6256000000.0,5600000000.0,6642000000.0
Niger,NER,Sub-Saharan Africa,Low income,13000000.0,15000000.0,19000000.0,20000000.0,19000000.0,25000000.0,35000000.0,35000000.0,29000000.0,24000000.0,32000000.0,39000000.0,54000000.0,62000000.0,53000000.0,91000000.0,134000000.0,161000000.0,282000000.0,448000000.0,566000000.0,455000000.0,332000000.0,299000000.0,259000000.0,259000000.0,317000000.0,312000000.0,289000000.0,244000000.0,282000000.0,307000000.0,333000000.0,287000000.0,225000000.0,288000000.0,325000000.0,272000000.0,334000000.0,287000000.0,283000000.0,272000000.0,279000000.0,352000000.0,437000000.0,489000000.0,508000000.0,663000000.0,910000000.0,1000000000.0,1150000000.0,1250000000.0,1450000000.0,1588000000.0,1445000000.0,1087000000.0,1032000000.0,1206000000.0,1202000000.0,1126000000.0,1136000000.0,1229000000.0
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,462000000.0,486000000.0,468000000.0,520000000.0,601000000.0,749000000.0,796000000.0,677000000.0,591000000.0,891000000.0,1240000000.0,1815000000.0,2180000000.0,3462000000.0,9205000000.0,7834000000.0,10566000000.0,11839000000.0,9938000000.0,17334000000.0,25968000000.0,17845000000.0,12185000000.0,10357000000.0,11856000000.0,12548000000.0,5155000000.0,7365000000.0,6875000000.0,10000000000.0,13596000000.0,12264000000.0,11886000000.0,9908000000.0,9415000000.0,12342000000.0,16153000000.0,15207000000.0,9855000000.0,13856000000.0,20975000000.0,18045000000.0,17975000000.0,24031000000.0,38631000000.0,50467000000.0,58726000000.0,66606000000.0,86274000000.0,56742000000.0,84000000000.0,116000000000.0,114700000000.0,90555000000.0,103100000000.0,50216000000.0,33302000000.0,44468000000.0,60547000000.0,62531000000.0,35634000000.0,46117000000.0
